partsid,totalcfp
P20839,4.705
P20840,8.599
P20841,3.158
P20842,6.534
P20843,1.506
P20844,4.611
P20845,6.355
P20846,6.239
P20847,2.433
P20848,9.595
P20849,5.89
P20850,4.556
P20851,4.216
P20852,1.008
P20853,6.01
P20854,7.004
P20855,7.292
P20856,5.029
P20857,9.26
P20858,7.262
P20859,4.089
P20860,9.221
P20861,4.821
P20862,1.992
P20863,7.723
P20864,4.941
P20865,1.637
P20866,6.552
P20867,8.758
P20868,1.646
P20869,4.852
P20870,7.307
P20871,1.888
P20872,7.343
P20873,9.919
P20874,0.725
P20875,2.237
P20876,8.923
P20877,5.781
P20878,3.449
P20879,1.248
P20880,6.601
P20881,3.743
P20882,5.343
P20883,7.889
P20884,0.144
P20885,3.745
P20886,6.195
P20887,1.177
P20888,7.533
P20889,9.674
P20890,7.185
P20891,0.509
P20892,0.384
P20893,5.309
P20894,2.402
P20895,9.636
P20896,2.393
P20897,5.694
P20898,0.534
P20899,8.588
P20900,3.292
P20901,3.883
P20902,7.946
P20903,1.143
P20904,2.44
P20905,2.041
P20906,3.148
P20907,4.005
P20908,3.236
P20909,0.111
P20910,1.198
P20911,1.178
P20912,7.426
P20913,1.513
P20914,2.782
P20915,3.586
P20916,3.523
P20917,0.526
P20918,4.312
P20919,0.391
P20920,0.983
P20921,1.761
P20922,4.583
P20923,7.981
P20924,2.337
P20925,5.565
P20926,9.217
P20927,4.131
P20928,5.544
P20929,2.019
P20930,3.518
P20931,0.534
P20932,8.52
P20933,4.997
P20934,4.248
P20935,4.328
P20936,4.485
P20937,5.778
P20938,6.459
P20939,8.914
P20940,8.907
P20941,5.106
P20942,3.151
P20943,0.588
P20944,6.387
P20945,6.201
P20946,4.697
P20947,7.122
P20948,8.319
P20949,3.79
P20950,1.298
P20951,5.075
P20952,3.775
P20953,3.004
P20954,4.911
P20955,2.051
P20956,0.686
P20957,8.461
P20958,8.02
P20959,4.368
P20960,4.129
P20961,5.155
P20962,8.661
P20963,6.917
P20964,5.675
P20965,2.737
P20966,2.743
P20967,4.416
P20968,6.255
P20969,8.33
P20970,4.033
P20971,9.936
P20972,0.719
P20973,2.473
P20974,7.461
P20975,1.429
P20976,2.156
P20977,4.387
P20978,5.174
P20979,9.044
P20980,6.273
P20981,3.269
P20982,5.677
P20983,2.994
P20984,1.119
P20985,4.111
P20986,6.614
P20987,6.672
P20988,9.27
P20989,6.101
P20990,7.304
P20991,8.325
P20992,6.818
P20993,5.482
P20994,8.482
P20995,2.334
P20996,9.114
P20997,1.54
P20998,7.797
P20999,8.957
P21000,5.003
P21001,9.819
P21002,3.49
P21003,8.345
P21004,2.222
P21005,6.245
P21006,7.17
P21007,0.54
P21008,5.163
P21009,6.925
P21010,1.107
P21011,5.723
P21012,2.414
P21013,7.515
P21014,5.243
P21015,4.627
P21016,8.267
P21017,2.567
P21018,0.639
P21019,0.333
P21020,0.733
P21021,7.407
P21022,2.854
P21023,5.798
P21024,9.251
P21025,7.931
P21026,0.126
P21027,7.755
P21028,7.196
P21029,4.253
P21030,3.559
P21031,4.992
P21032,6.899
P21033,9.115
P21034,0.841
P21035,9.86
P21036,1.891
P21037,4.252
P21038,6.049
P21039,9.369
P21040,2.457
P21041,6.999
P21042,3.547
P21043,8.981
P21044,7.562
P21045,6.109
P21046,5.467
P21047,4.225
P21048,0.161
P21049,9.721
P21050,5.997
P21051,5.825
P21052,3.756
P21053,1.646
P21054,6.979
P21055,9.673
P21056,5.579
P21057,8.219
P21058,2.08
P21059,5.379
P21060,2.333
P21061,9.021
P21062,0.733
P21063,5.795
P21064,8.216
P21065,6.154
P21066,2.95
P21067,3.701
P21068,0.561
P21069,9.061
P21070,6.983
P21071,7.705
P21072,1.327
P21073,4.745
P21074,3.661
P21075,7.866
P21076,6.355
P21077,1.841
P21078,0.664
P21079,3.928
P21080,1.888
P21081,1.258
P21082,7.514
P21083,4.451
P21084,5.005
P21085,1.126
P21086,1.843
P21087,3.88
P21088,3.703
P21089,9.978
P21090,7.281
P21091,1.197
P21092,8.74
P21093,4.801
P21094,5.834
P21095,6.119
P21096,6.011
P21097,2.577
P21098,2.527
P21099,1.883
P21100,0.333
P21101,3.049
P21102,3.626
P21103,2.788
P21104,2.563
P21105,3.348
P21106,8.197
P21107,0.555
P21108,0.548
P21109,4.279
P21110,7.641
P21111,2.204
P21112,1.302
P21113,8.509
P21114,7.113
P21115,9.858
P21116,0.143
P21117,4.778
P21118,0.386
P21119,2.96
P21120,3.922
P21121,1.439
P21122,9.428
P21123,2.169
P21124,6.387
P21125,7.029
P21126,7.91
P21127,8.786
P21128,9.933
P21129,5.653
P21130,0.433
P21131,1.22
P21132,2.638
P21133,7.866
P21134,3.345
P21135,0.753
P21136,8.151
P21137,3.754
P21138,5.225
P21139,9.775
P21140,9.392
P21141,1.323
P21142,2.697
P21143,2.273
P21144,0.051
P21145,1.819
P21146,9.664
P21147,2.048
P21148,7.35
P21149,9.783
P21150,5.794
P21151,0.88
P21152,1.464
P21153,2.449
P21154,3.537
P21155,3.165
P21156,4.898
P21157,2.602
P21158,5.675
P21159,2.57
P21160,6.421
P21161,5.106
P21162,1.989
P21163,2.683
P21164,0.412
P21165,1.572
P21166,6.886
P21167,8.183
P21168,0.81
P21169,9.419
P21170,5.466
P21171,4.101
P21172,5.95
P21173,7.707
P21174,2.397
P21175,5.122
P21176,3.096
P21177,1.371
P21178,6.758
P21179,9.915
P21180,4.099
P21181,1.372
P21182,1.672
P21183,6.034
P21184,1.128
P21185,2.863
P21186,7.745
P21187,0.037
P21188,2.817
P21189,3.158
P21190,5.021
P21191,2.427
P21192,6.279
P21193,4.054
P21194,5.994
P21195,4.755
P21196,3.189
P21197,6.148
P21198,0.042
P21199,2.031
P21200,4.932
P21201,4.715
P21202,8.871
P21203,4.171
P21204,4.262
P21205,9.142
P21206,7.602
P21207,4.092
P21208,9.512
P21209,1.81
P21210,1.018
P21211,0.486
P21212,3.363
P21213,5.418
P21214,7.296
P21215,8.489
P21216,3.858
P21217,6.899
P21218,6.89
P21219,1.457
P21220,7.831
P21221,3.465
P21222,0.356
P21223,0.003
P21224,6.723
P21225,7.014
P21226,9.642
P21227,2.554
P21228,4.528
P21229,0.251
P21230,3.183
P21231,0.217
P21232,6.199
P21233,1.386
P21234,5.467
P21235,4.519
P21236,7.469
P21237,7.205
P21238,9.386
P21239,9.757
P21240,0.238
P21241,7.309
P21242,7.783
P21243,6.124
P21244,5.109
P21245,9.921
P21246,7.65
P21247,5.608
P21248,2.914
P21249,7.898
P21250,4.956
P21251,1.906
P21252,5.164
P21253,2.425
P21254,2.095
P21255,5.619
P21256,4.293
P21257,5.262
P21258,1.231
P21259,8.897
P21260,4.077
P21261,7.837
P21262,6.943
P21263,5.59
P21264,0.74
P21265,1.248
P21266,8.968
P21267,2.167
P21268,2.186
P21269,4.085
P21270,1.892
P21271,5.459
P21272,9.53
P21273,5.125
P21274,3.809
P21275,4.495
P21276,6.17
P21277,9.666
P21278,3.468
P21279,0.199
P21280,2.411
P21281,7.306
P21282,9.803
P21283,7.17
P21284,4.36
P21285,1.311
P21286,4.809
P21287,9.104
P21288,8.653
P21289,1.409
P21290,0.137
P21291,9.864
P21292,4.851
P21293,3.54
P21294,8.066
P21295,0.21
P21296,5.039
P21297,1.025
P21298,4.607
P21299,2.395
P21300,0.223
P21301,6.761
P21302,9.15
P21303,7.409
P21304,1.862
P21305,6.199
P21306,6.437
P21307,2.147
P21308,5.546
P21309,0.171
P21310,4.542
P21311,4.164
P21312,3.492
P21313,2.391
P21314,2.125
P21315,1.684
P21316,5.696
P21317,1.979
P21318,6.189
P21319,8.024
P21320,0.175
P21321,6.791
P21322,1.241
P21323,5.33
P21324,6.419
P21325,2.278
P21326,0.355
P21327,9.879
P21328,8.974
P21329,0.202
P21330,8.694
P21331,1.571
P21332,6.389
P21333,6.455
P21334,5.814
P21335,9.066
P21336,6.909
P21337,7.09
P21338,2.996
P21339,1.029
P21340,2.313
P21341,9.017
P21342,8.521
P21343,6.877
P21344,9.022
P21345,5.357
P21346,6.42
P21347,2.264
P21348,4.615
P21349,8.962
P21350,6.053
P21351,3.843
P21352,2.48
P21353,6.305
P21354,3.395
P21355,6.911
P21356,3.521
P21357,5.211
P21358,0.323
P21359,3.932
P21360,8.887
P21361,3.624
P21362,0.174
P21363,5.797
P21364,8.769
P21365,5.992
P21366,0.645
P21367,0.951
P21368,0.14
P21369,8.239
P21370,6.147
P21371,9.807
P21372,4.842
P21373,7.487
P21374,1.573
P21375,2.8
P21376,8.065
P21377,9.639
P21378,7.98
P21379,0.602
P21380,8.986
P21381,2.108
P21382,3.158
P21383,0.735
P21384,8.802
P21385,4.544
P21386,4.929
P21387,3.172
P21388,4.716
P21389,8.021
P21390,3.695
P21391,1.388
P21392,1.956
P21393,5.289
P21394,0.542
P21395,8.795
P21396,9.077
P21397,0.258
P21398,5.751
P21399,6.026
P21400,6.781
P21401,2.15
P21402,2.456
P21403,4.774
P21404,7.181
P21405,9.459
P21406,4.257
P21407,2.207
P21408,2.913
P21409,7.463
P21410,0.139
P21411,1.276
P21412,1.411
P21413,6.573
P21414,3.621
P21415,1.253
P21416,5.906
P21417,4.531
P21418,6.683
P21419,7.299
P21420,5.915
P21421,4.375
P21422,6.456
P21423,2.684
P21424,0.279
P21425,0.914
P21426,3.099
P21427,4.745
P21428,8.686
P21429,4.165
P21430,8.174
P21431,6.922
P21432,1.646
P21433,3.524
P21434,0.929
P21435,6.065
P21436,4.22
P21437,9.717
P21438,8.663
P21439,9.729
P21440,4.826
P21441,8.231
P21442,9.523
P21443,6.626
P21444,7.843
P21445,3.485
P21446,8.642
P21447,9.119
P21448,9.792
P21449,2.574
P21450,9.589
P21451,0.027
P21452,2.277
P21453,9.303
P21454,9.875
P21455,0.241
P21456,5.978
P21457,9.868
P21458,3.355
P21459,4.341
P21460,7.866
P21461,5.465
P21462,8.093
P21463,2.576
P21464,5.151
P21465,5.588
P21466,8.15
P21467,2.999
P21468,4.961
P21469,5.576
P21470,0.043
P21471,5.985
P21472,8.745
P21473,0.476
P21474,3.272
P21475,8.237
P21476,9.62
P21477,7.021
P21478,2.735
P21479,0.434
P21480,5.436
P21481,1.856
P21482,8.136
P21483,7.051
P21484,7.69
P21485,9.79
P21486,6.563
P21487,1.139
P21488,0.36
P21489,5.561
P21490,8.744
P21491,1.79
P21492,9.626
P21493,0.578
P21494,3.862
P21495,5.394
P21496,0.218
P21497,2.814
P21498,1.687
P21499,1.52
P21500,6.141
P21501,3.849
P21502,7.925
P21503,7.659
P21504,3.135
P21505,6.873
P21506,8.025
P21507,6.185
P21508,7.094
P21509,4.97
P21510,7.407
P21511,0.394
P21512,4.45
P21513,6.751
P21514,6.567
P21515,4.277
P21516,8.855
P21517,0.823
P21518,1.958
P21519,9.9
P21520,3.313
P21521,3.536
P21522,4.991
P21523,9.611
P21524,8.148
P21525,5.016
P21526,0.791
P21527,2.468
P21528,7.221
P21529,6.038
P21530,2.894
P21531,0.927
P21532,3.747
P21533,6.224
P21534,0.764
P21535,7.022
P21536,0.646
P21537,9.797
P21538,0.082
P21539,1.299
P21540,0.72
P21541,3.825
P21542,3.553
P21543,2.221
P21544,5.238
P21545,9.949
P21546,9.695
P21547,1.527
P21548,3.259
P21549,4.026
P21550,7.911
P21551,4.567
P21552,2.052
P21553,6.644
P21554,9.587
P21555,9.985
P21556,0.719
P21557,0.926
P21558,9.72
P21559,3.217
P21560,6.021
P21561,0.44
P21562,4.052
P21563,9.628
P21564,1.594
P21565,0.194
P21566,8.432
P21567,9.82
P21568,3.241
P21569,1.196
P21570,1.146
P21571,5.409
P21572,5.142
P21573,9.704
P21574,3.224
P21575,4.719
P21576,4.867
P21577,8.689
P21578,8.985
P21579,9.563
P21580,3.222
P21581,3.867
P21582,7.174
P21583,2.347
P21584,4.779
P21585,4.268
P21586,3.821
P21587,7.227
P21588,1.906
P21589,3.113
P21590,5.567
P21591,1.98
P21592,2.511
P21593,6.086
P21594,1.915
P21595,2.674
P21596,9.505
P21597,4.057
P21598,1.016
P21599,4.776
P21600,3.378
P21601,6.316
P21602,7.6
P21603,2.086
P21604,1.733
P21605,5.097
P21606,7.562
P21607,2.9
P21608,7.935
P21609,9.212
P21610,7.06
P21611,0.6
P21612,6.125
P21613,6.718
P21614,0.707
P21615,2.725
P21616,7.566
P21617,4.49
P21618,6.625
P21619,8.136
P21620,2.67
P21621,7.333
P21622,2.75
P21623,6.286
P21624,3.833
P21625,7.339
P21626,2.539
P21627,2.477
P21628,3.609
P21629,8.557
P21630,1.739
P21631,4.581
P21632,3.815
P21633,4.788
P21634,3.441
P21635,5.024
P21636,9.097
P21637,1.574
P21638,0.357
P21639,5.52
P21640,2.093
P21641,0.916
P21642,5.901
P21643,6.292
P21644,5.481
P21645,1.88
P21646,8.686
P21647,1.63
P21648,4.872
P21649,8.007
P21650,7.96
P21651,4.15
P21652,9.141
P21653,4.462
P21654,2.508
P21655,3.933
P21656,6.759
P21657,0.769
P21658,9.636
P21659,4.503
P21660,8.764
P21661,0.795
P21662,5.731
P21663,6.487
P21664,7.602
P21665,8.047
P21666,9.041
P21667,4.047
P21668,0.178
P21669,2.907
P21670,3.808
P21671,8.848
P21672,6.7
P21673,0.73
P21674,9.661
P21675,1.296
P21676,1.234
P21677,0.173
P21678,8.386
P21679,5.04
P21680,9.539
P21681,1.998
P21682,2.098
P21683,4.532
P21684,9.824
P21685,5.002
P21686,5.525
P21687,3.184
P21688,5.185
P21689,1.832
P21690,0.547
P21691,3.279
P21692,7.91
P21693,7.392
P21694,8.542
P21695,2.328
P21696,4.759
P21697,1.023
P21698,6.214
P21699,7.803
P21700,7.208
P21701,0.195
P21702,0.989
P21703,3.61
P21704,8.233
P21705,8.229
P21706,0.254
P21707,8.501
P21708,0.169
P21709,4.58
P21710,8.346
P21711,5.819
P21712,4.868
P21713,3.364
P21714,6.571
P21715,1.482
P21716,5.035
P21717,2.682
P21718,5.147
P21719,7.757
P21720,4.483
P21721,3.526
P21722,4.132
P21723,5.675
P21724,7.362
P21725,1.256
P21726,2.436
P21727,7.727
P21728,5.28
P21729,4.117
P21730,0.775
P21731,3.241
P21732,1.31
P21733,2.632
P21734,2.594
P21735,5.373
P21736,5.767
P21737,4.585
P21738,8.377
P21739,9.697
P21740,2.625
P21741,2.1
P21742,9.494
P21743,5.043
P21744,1.356
P21745,0.129
P21746,1.472
P21747,5.418
P21748,1.757
P21749,1.09
P21750,9.685
P21751,0.58
P21752,0.98
P21753,5.981
P21754,7.236
P21755,8.784
P21756,5.027
P21757,8.033
P21758,4.037
P21759,2.426
P21760,5.058
P21761,3.216
P21762,1.288
P21763,3.152
P21764,0.27
P21765,0.271
P21766,4.214
P21767,9.081
P21768,2.999
P21769,7.765
P21770,7.606
P21771,7.976
P21772,2.826
P21773,4.781
P21774,8.567
P21775,4.409
P21776,6.588
P21777,7.501
P21778,1.148
P21779,5.57
P21780,7.085
P21781,2.636
P21782,3.904
P21783,4.944
P21784,4.197
P21785,8.272
P21786,0.599
P21787,2.313
P21788,5.13
P21789,2.953
P21790,5.895
P21791,5.889
P21792,3.053
P21793,9.688
P21794,1.5
P21795,2.79
P21796,4.721
P21797,5.394
P21798,1.945
P21799,1.867
P21800,0.388
P21801,0.44
P21802,1.559
P21803,9.119
P21804,7.09
P21805,1.282
P21806,0.871
P21807,8.744
P21808,9.124
P21809,8.206
P21810,3.656
P21811,2.058
P21812,0.178
P21813,4.499
P21814,5.552
P21815,4.843
P21816,9.55
P21817,1.685
P21818,0.745
P21819,4.972
P21820,4.198
P21821,9.174
P21822,9.043
P21823,7.787
P21824,2.507
P21825,7.472
P21826,4.254
P21827,1.766
P21828,6.131
P21829,6.298
P21830,7.301
P21831,4.199
P21832,0.488
P21833,5.521
P21834,2.396
P21835,1.586
P21836,8.645
P21837,9.028
P21838,0.199
P21839,1.011
P21840,2.961
P21841,8.889
P21842,9.27
P21843,6.648
P21844,6.916
P21845,7.834
P21846,5.78
P21847,1.771
P21848,5.455
P21849,5.763
P21850,5.286
P21851,8.75
P21852,0.043
P21853,2.538
P21854,7.492
P21855,4.202
P21856,0.853
P21857,9.039
P21858,8.841
P21859,5.77
P21860,4.623
P21861,8.28
P21862,5.476
P21863,9.2
P21864,6.207
P21865,1.768
P21866,4.985
P21867,6.179
P21868,1.245
P21869,0.066
P21870,0.967
P21871,3.957
P21872,5.315
P21873,9.663
P21874,2.579
P21875,1.991
P21876,1.454
P21877,6.205
P21878,6.035
P21879,6.873
P21880,7.025
P21881,9.042
P21882,7.506
P21883,2.558
P21884,7.614
P21885,0.353
P21886,6.432
P21887,2.669
P21888,8.981
P21889,0.322
P21890,2.133
P21891,9.139
P21892,0.475
P21893,2.943
P21894,8.516
P21895,9.731
P21896,1.002
P21897,8.74
P21898,7.3
P21899,6.376
P21900,4.631
P21901,2.661
P21902,5.324
P21903,5.85
P21904,2.947
P21905,4.008
P21906,3.242
P21907,0.07
P21908,6.43
P21909,6.749
P21910,0.463
P21911,7.497
P21912,5.201
P21913,0.343
P21914,8.761
P21915,1.316
P21916,6.283
P21917,6.379
P21918,2.612
P21919,6.827
P21920,3.318
P21921,5.805
P21922,8.171
P21923,6.055
P21924,2.944
P21925,3.568
P21926,3.034
P21927,9.335
P21928,9.903
P21929,8.432
P21930,4.511
P21931,4.118
P21932,3.585
P21933,6.377
P21934,1.244
P21935,8.345
P21936,2.047
P21937,7.218
P21938,7.539
P21939,1.075
P21940,4.84
P21941,6.15
P21942,3.172
P21943,7.113
P21944,0.233
P21945,5.224
P21946,2.36
P21947,7.248
P21948,6.991
P21949,8.555
P21950,2.87
P21951,0.926
P21952,8.109
P21953,0.715
P21954,8.424
P21955,7.533
P21956,1.525
P21957,7.13
P21958,7.839
P21959,7.588
P21960,1.152
P21961,6.455
P21962,7.253
P21963,6.109
P21964,7.918
P21965,6.108
P21966,3.176
P21967,8.718
P21968,8.108
P21969,5.078
P21970,4.97
P21971,4.036
P21972,9.221
P21973,3.406
P21974,1.881
P21975,5.749
P21976,5.884
P21977,6.282
P21978,1.057
P21979,4.633
P21980,5.928
P21981,6.687
P21982,3.786
P21983,9.62
P21984,5.92
P21985,8.499
P21986,1.029
P21987,4.781
P21988,7.859
P21989,3.892
P21990,3.08
P21991,8.589
P21992,9.803
P21993,3.339
P21994,1.994
P21995,4.846
P21996,1.072
P21997,9.763
P21998,9.005
P21999,8.576
P22000,6.178
P22001,6.774
P22002,9.63
P22003,9.185
P22004,0.725
P22005,0.784
P22006,6.03
P22007,9.082
P22008,4.933
P22009,0.16
P22010,0.984
P22011,4.458
P22012,7.063
P22013,0.214
P22014,0.414
P22015,0.991
P22016,4.744
P22017,7.621
P22018,3.756
P22019,6.9
P22020,1.072
P22021,5.533
P22022,7.477
P22023,3.578
P22024,5.279
P22025,0.386
P22026,4.081
P22027,5.888
P22028,1.038
P22029,8.15
P22030,3.277
P22031,0.869
P22032,5.866
P22033,6.608
P22034,8.484
P22035,4.44
P22036,1.326
P22037,7.718
P22038,3.773
P22039,4.767
P22040,1.727
P22041,1.343
P22042,3.148
P22043,1.51
P22044,1.108
P22045,9.987
P22046,8.639
P22047,6.17
P22048,6.621
P22049,4.178
P22050,6.735
P22051,7.847
P22052,8.84
P22053,0.062
P22054,2.959
P22055,7.442
P22056,4.855
P22057,7.851
P22058,5.164
P22059,0.68
P22060,4.832
P22061,1.022
P22062,0.999
P22063,1.434
P22064,5.293
P22065,7.614
P22066,1.276
P22067,9.192
P22068,0.846
P22069,5.118
P22070,1.913
P22071,4.499
P22072,1.786
P22073,5.425
P22074,3.963
P22075,7.884
P22076,4.496
P22077,9.394
P22078,2.281
P22079,2.195
P22080,3.458
P22081,0.464
P22082,0.415
P22083,2.435
P22084,7.608
P22085,0.485
P22086,3.538
P22087,9.41
P22088,6.105
P22089,8.886
P22090,6.272
P22091,2.65
P22092,3.241
P22093,8.881
P22094,7.11
P22095,0.54
P22096,5.428
P22097,5.71
P22098,9.323
P22099,3.581
P22100,8.1
P22101,2.861
P22102,8.118
P22103,0.294
P22104,4.574
P22105,6.042
P22106,3.165
P22107,1.496
P22108,0.513
P22109,9.999
P22110,5.503
P22111,8.177
P22112,4.253
P22113,0.885
P22114,7.957
P22115,7.236
P22116,7.694
P22117,6.541
P22118,5.586
P22119,1.611
P22120,1.87
P22121,5.48
P22122,3.784
P22123,8.761
P22124,1.338
P22125,3.081
P22126,6.646
P22127,2.576
P22128,4.816
P22129,7.836
P22130,7.308
P22131,4.92
P22132,7.478
P22133,1.898
P22134,8.364
P22135,6.27
P22136,0.736
P22137,4.831
P22138,0.277
P22139,0.733
P22140,0.863
P22141,1.884
P22142,1.569
P22143,9.029
P22144,7.954
P22145,0.68
P22146,0.264
P22147,1.942
P22148,0.018
P22149,1.137
P22150,9.411
P22151,7.409
P22152,0.591
P22153,3.494
P22154,7.886
P22155,9.67
P22156,9.218
P22157,7.504
P22158,0.177
P22159,8.612
P22160,7.933
P22161,1.129
P22162,3.186
P22163,5.373
P22164,3.817
P22165,2.28
P22166,9.067
P22167,3.126
P22168,4.276
P22169,1.995
P22170,0.842
P22171,0.849
P22172,5.468
P22173,5.915
P22174,2.111
P22175,5.711
P22176,2.268
P22177,7.514
P22178,1.735
P22179,4.798
P22180,7.84
P22181,4.748
P22182,9.223
P22183,7.627
P22184,0.493
P22185,8.91
P22186,8.022
P22187,5.916
P22188,2.921
P22189,1.814
P22190,5.455
P22191,9.085
P22192,2.003
P22193,8.326
P22194,3.59
P22195,9.852
P22196,5.097
P22197,9.98
P22198,2.735
P22199,2.104
P22200,6.719
P22201,0.09
P22202,1.902
P22203,8.742
P22204,6.367
P22205,8.539
P22206,2.991
P22207,6.222
P22208,6.087
P22209,4.656
P22210,3.872
P22211,8.635
P22212,6.652
P22213,2.226
P22214,8.579
P22215,4.575
P22216,2.089
P22217,4.706
P22218,7.702
P22219,0.297
P22220,1.489
P22221,8.511
P22222,1.354
P22223,6.012
P22224,2.253
P22225,1.057
P22226,6.225
P22227,1.764
P22228,9.429
P22229,8.627
P22230,4.298
P22231,9.356
P22232,7.115
P22233,6.12
P22234,1.908
P22235,7.328
P22236,5.567
P22237,4.276
P22238,9.921
P22239,6.955
P22240,4.927
P22241,6.211
P22242,2.45
P22243,3.207
P22244,6.565
P22245,1.698
P22246,6.991
P22247,6.782
P22248,5.56
P22249,9.285
P22250,2.21
P22251,6.019
P22252,7.826
P22253,0.377
P22254,1.631
P22255,6.56
P22256,0.937
P22257,9.499
P22258,2.197
P22259,5.919
P22260,1.015
P22261,0.746
P22262,3.515
P22263,8.249
P22264,9.303
P22265,8.422
P22266,2.382
P22267,3.452
P22268,7.443
P22269,1.99
P22270,1.952
P22271,4.834
P22272,8.892
P22273,2.028
P22274,5.936
P22275,4.985
P22276,3.289
P22277,6.29
P22278,2.246
P22279,2.559
P22280,9.511
P22281,9.288
P22282,8.785
P22283,8.972
P22284,2.631
P22285,7.414
P22286,4.883
P22287,3.443
P22288,4.506
P22289,6.821
P22290,2.383
P22291,0.535
P22292,1.733
P22293,0.374
P22294,6.037
P22295,4.838
P22296,5.331
P22297,5.944
P22298,3.122
P22299,8.425
P22300,9.662
P22301,2.393
P22302,4.575
P22303,0.219
P22304,4.246
P22305,6.766
P22306,7.32
P22307,0.986
P22308,4.944
P22309,4.642
P22310,8.988
P22311,4.711
P22312,9.094
P22313,1.269
P22314,8.24
P22315,5.89
P22316,8.853
P22317,3.969
P22318,1.493
P22319,8.702
P22320,0.343
P22321,2.773
P22322,6.479
P22323,4.509
P22324,5.542
P22325,7.116
P22326,6.34
P22327,5.174
P22328,5.954
P22329,3.221
P22330,1.082
P22331,2.19
P22332,1.637
P22333,8.186
P22334,6.767
P22335,7.361
P22336,1.433
P22337,4.276
P22338,9.377
P22339,0.86
P22340,7.53
P22341,4.296
P22342,7.313
P22343,2.317
P22344,9.235
P22345,4.923
P22346,4.431
P22347,1.002
P22348,1.658
P22349,6.9
P22350,1.38
P22351,7.881
P22352,5.54
P22353,5.967
P22354,5.587
P22355,6.481
P22356,0.248
P22357,9.457
P22358,2.314
P22359,6.41
P22360,0.358
P22361,8.809
P22362,0.87
P22363,8.191
P22364,9.473
P22365,3.501
P22366,5.013
P22367,7.91
P22368,7.205
P22369,8.563
P22370,5.433
P22371,8.432
P22372,9.124
P22373,7.223
P22374,2.871
P22375,3.154
P22376,7.493
P22377,9.772
P22378,8.824
P22379,4.001
P22380,2.182
P22381,5.354
P22382,1.245
P22383,1.749
P22384,7.249
P22385,2.778
P22386,1.037
P22387,6.302
P22388,5.57
P22389,8.356
P22390,4.159
P22391,2.47
P22392,4.582
P22393,3.79
P22394,2.788
P22395,3.852
P22396,5.125
P22397,6.343
P22398,0.926
P22399,1.723
P22400,8.599
P22401,4.564
P22402,8.171
P22403,4.432
P22404,2.683
P22405,8.674
P22406,8.239
P22407,0.579
P22408,0.836
P22409,4.404
P22410,3.597
P22411,2.363
P22412,6.521
P22413,1.431
P22414,1.429
P22415,3.315
P22416,3.219
P22417,3.715
P22418,5.761
P22419,7.896
P22420,2.675
P22421,6.55
P22422,5.546
P22423,7.001
P22424,4.827
P22425,8.462
P22426,1.572
P22427,6.963
P22428,2.317
P22429,0.456
P22430,5.118
P22431,8.778
P22432,2.487
P22433,5.961
P22434,1.579
P22435,0.998
P22436,9.369
P22437,3.958
P22438,8.56
P22439,4.88
P22440,0.554
P22441,1.712
P22442,6.771
P22443,2.768
P22444,9.331
P22445,5.412
P22446,1.088
P22447,9.991
P22448,0.55
P22449,5.178
P22450,2.087
P22451,5.472
P22452,7.048
P22453,5.77
P22454,7.08
P22455,5.726
P22456,7.85
P22457,5.529
P22458,9.346
P22459,2.268
P22460,7.345
P22461,3.093
P22462,3.855
P22463,8.834
P22464,3.994
P22465,5.63
P22466,7.048
P22467,7.986
P22468,0.796
P22469,5.994
P22470,9.611
P22471,4.977
P22472,3.116
P22473,2.445
P22474,1.728
P22475,1.547
P22476,9.513
P22477,6.581
P22478,1.711
P22479,5.793
P22480,8.19
P22481,7.348
P22482,3.631
P22483,7.806
P22484,2.723
P22485,1.71
P22486,3.148
P22487,9.488
P22488,8.649
P22489,9.321
P22490,5.887
P22491,8.437
P22492,3.895
P22493,3.896
P22494,1.662
P22495,0.459
P22496,0.282
P22497,9.002
P22498,4.365
P22499,0.166
P22500,2.901
P22501,3.48
P22502,3.569
P22503,5.185
P22504,3.048
P22505,8.432
P22506,9.382
P22507,6.725
P22508,0.879
P22509,6.292
P22510,7.696
P22511,6.998
P22512,3.829
P22513,7.432
P22514,5.897
P22515,4.96
P22516,1.723
P22517,4.348
P22518,2.048
P22519,9.847
P22520,5.052
P22521,6.406
P22522,6.07
P22523,0.029
P22524,4.768
P22525,0.108
P22526,4.953
P22527,7.533
P22528,1.248
P22529,4.974
P22530,1.688
P22531,7.154
P22532,6.107
P22533,4.286
P22534,0.402
P22535,2.924
P22536,3.416
P22537,0.376
P22538,2.945
P22539,0.586
P22540,7.1
P22541,1.341
P22542,3.925
P22543,4.706
P22544,0.394
P22545,5.292
P22546,5.691
P22547,6.862
P22548,3.819
P22549,8.808
P22550,4.272
P22551,7.111
P22552,4.679
P22553,1.409
P22554,9.973
P22555,9.607
P22556,8.2
P22557,0.016
P22558,3.404
P22559,0.317
P22560,2.491
P22561,9.284
P22562,7.302
P22563,0.184
P22564,6.636
P22565,2.634
P22566,2.669
P22567,5.518
P22568,1.193
P22569,2.072
P22570,1.299
P22571,0.957
P22572,2.872
P22573,6.267
P22574,6.825
P22575,7.893
P22576,7.327
P22577,6.395
P22578,7.094
P22579,2.799
P22580,1.558
P22581,0.559
P22582,0.77
P22583,2.309
P22584,1.966
P22585,7.737
P22586,1.424
