partsid, totalcfp
P04532,7.72
P04533,4.428
P04534,3.185
P04535,9.202
P04536,7.315
P04537,2.037
P04538,8.399
P04539,4.518
P04540,5.278
P04541,4.486
P04542,1.334
P04543,0.076
P04544,5.262
P04545,9.817
P04546,0.918
P04547,2.95
P04548,3.592
P04549,3.497
P04550,4.874
P04551,6.547
P04552,7.946
P04553,6.412
P04554,9.03
P04555,6.565
P04556,2.371
P04557,9.513
P04558,4.178
P04559,4.102
P04560,0.845
P04561,6.086
P04562,5.579
P04563,5.561
P04564,1.783
P04565,3.164
P04566,8.608
P04567,8.666
P04568,4.908
P04569,8.381
P04570,4.603
P04571,0.328
P04572,8.439
P04573,0.278
P04574,0.531
P04575,7.214
P04576,0.301
P04577,6.194
P04578,2.549
P04579,9.997
P04580,7.809
P04581,6.251
P04582,9.298
P04583,1.624
P04584,2.978
P04585,9.781
P04586,4.666
P04587,5.395
P04588,8.904
P04589,5.492
P04590,3.03
P04591,1.697
P04592,9.891
P04593,3.318
P04594,8.501
P04595,7.464
P04596,6.897
P04597,3.314
P04598,0.139
P04599,8.432
P04600,9.445
P04601,1.132
P04602,5.276
P04603,2.956
P04604,2.263
P04605,9.433
P04606,8.105
P04607,5.687
P04608,5.536
P04609,7.197
P04610,1.429
P04611,3.742
P04612,8.335
P04613,8.672
P04614,8.307
P04615,7.836
P04616,5.38
P04617,9.2
P04618,4.104
P04619,0.239
P04620,5.164
P04621,7.507
P04622,5.772
P04623,7.993
P04624,7.94
P04625,0.339
P04626,9.168
P04627,7.641
P04628,1.48
P04629,5.556
P04630,6.896
P04631,3.873
P04632,4.951
P04633,0.121
P04634,7.399
P04635,0.162
P04636,6.106
P04637,9.813
P04638,8.779
P04639,0.869
P04640,8.407
P04641,6.579
P04642,8.095
P04643,6.49
P04644,3.277
P04645,4.405
P04646,4.055
P04647,9.165
P04648,1.115
P04649,1.644
P04650,7.694
P04651,7.728
P04652,2.351
P04653,2.651
P04654,5.384
P04655,0.322
P04656,4.277
P04657,5.763
P04658,7.255
P04659,9.592
P04660,8.025
P04661,4.907
P04662,9.558
P04663,3.778
P04664,3.54
P04665,2.664
P04666,7.124
P04667,9.755
P04668,4.375
P04669,4.711
P04670,3.336
P04671,6.16
P04672,0.418
P04673,8.605
P04674,3.948
P04675,1.443
P04676,5.13
P04677,0.044
P04678,3.369
P04679,1.57
P04680,4.459
P04681,1.348
P04682,1.92
P04683,6.469
P04684,0.521
P04685,0.04
P04686,9.51
P04687,2.973
P04688,2.798
P04689,7.656
P04690,3.137
P04691,7.789
P04692,6.382
P04693,6.254
P04694,2.375
P04695,8.913
P04696,9.356
P04697,6.467
P04698,9.092
P04699,4.76
P04700,1.596
P04701,8.973
P04702,2.796
P04703,2.056
P04704,1.8
P04705,1.662
P04706,8.454
P04707,1.207
P04708,7.879
P04709,2.235
P04710,6.804
P04711,6.606
P04712,1.586
P04713,9.989
P04714,1.757
P04715,9.477
P04716,5.512
P04717,0.137
P04718,0.316
P04719,6.92
P04720,1.567
P04721,7.639
P04722,6.416
P04723,3.658
P04724,4.153
P04725,2.123
P04726,5.914
P04727,4.001
P04728,6.83
P04729,9.994
P04730,8.805
P04731,0.543
P04732,0.121
P04733,7.542
P04734,2.842
P04735,4.104
P04736,4.804
P04737,8.766
P04738,2.075
P04739,7.861
P04740,0.789
P04741,3.3
P04742,9.545
P04743,3.564
P04744,4.334
P04745,7.146
P04746,1.205
P04747,5.927
P04748,1.824
P04749,9.827
P04750,5.334
P04751,1.786
P04752,5.463
P04753,8.726
P04754,9.971
P04755,3.911
P04756,8.201
P04757,8.685
P04758,3.804
P04759,6.52
P04760,3.798
P04761,3.843
P04762,0.486
P04763,9.52
P04764,5.172
P04765,9.139
P04766,3.464
P04767,1.866
P04768,5.702
P04769,1.469
P04770,5.232
P04771,9.563
P04772,1.952
P04773,1.561
P04774,5.427
P04775,0.396
P04776,4.203
P04777,6.279
P04778,9.521
P04779,6.101
P04780,3.546
P04781,5.368
P04782,9.751
P04783,4.85
P04784,5.613
P04785,5.373
P04786,0.278
P04787,5.054
P04788,8.598
P04789,3.171
P04790,3.31
P04791,4.961
P04792,8.348
P04793,7.077
P04794,9.599
P04795,0.944
P04796,3.92
P04797,4.326
P04798,6.737
P04799,9.887
P04800,9.103
P04801,0.861
P04802,8.271
P04803,4.805
P04804,4.304
P04805,1.72
P04806,4.971
P04807,0.21
P04808,6.13
P04809,0.756
P04810,0.986
P04811,9.878
P04812,9.242
P04813,6.349
P04814,7.575
P04815,6.525
P04816,6.866
P04817,3.966
P04818,7.591
P04819,8.903
P04820,1.356
P04821,7.237
P04822,2.492
P04823,0.788
P04824,1.399
P04825,7.168
P04826,2.351
P04827,6.846
P04828,3.494
P04829,5.456
P04830,2.681
P04831,2.335
P04832,4.949
P04833,0.954
P04834,8.594
P04835,4.204
P04836,2.338
P04837,0.698
P04838,9.057
P04839,2.263
P04840,0.143
P04841,4.308
P04842,9.037
P04843,7.356
P04844,0.673
P04845,4.316
P04846,2.934
P04847,9.924
P04848,9.792
P04849,2.963
P04850,3.34
P04851,3.96
P04852,7.961
P04853,1.048
P04854,3.002
P04855,4.515
P04856,1.506
P04857,7.252
P04858,1.934
P04859,8.983
P04860,3.162
P04861,9.406
P04862,1.192
P04863,5.642
P04864,3.405
P04865,0.945
P04866,1.915
P04867,3.181
P04868,9.885
P04869,0.088
P04870,8.787
P04871,8.804
P04872,8.158
P04873,4.635
P04874,0.502
P04875,7.89
P04876,2.375
P04877,5.026
P04878,4.48
P04879,0.386
P04880,3.313
P04881,3.328
P04882,5.775
P04883,9.95
P04884,7.322
P04885,4.496
P04886,6.859
P04887,3.312
P04888,1.45
P04889,8.647
P04890,6.445
P04891,2.242
P04892,0.404
P04893,4.859
P04894,1.224
P04895,5.76
P04896,8.84
P04897,3.61
P04898,5.715
P04899,6.742
P04900,4.937
P04901,6.147
P04902,6.942
P04903,4.19
P04904,6.806
P04905,9.571
P04906,5.601
P04907,7.03
P04908,0.903
P04909,6.7
P04910,9.981
P04911,1.94
P04912,5.728
P04913,1.082
P04914,3.395
P04915,9.06
P04916,2.404
P04917,5.834
P04918,1.982
P04919,6.094
P04920,7.066
P04921,7.856
P04922,2.939
P04923,2.907
P04924,1.685
P04925,3.596
P04926,7.37
P04927,3.711
P04928,3.647
P04929,8.318
P04930,9.319
P04931,7.429
P04932,2.441
P04933,7.944
P04934,6.342
P04935,9.211
P04936,6.181
P04937,9.58
P04938,0.683
P04939,1.539
P04940,9.192
P04941,8.598
P04942,1.978
P04943,2.074
P04944,0.268
P04945,7.324
P04946,1.256
P04947,6.003
P04948,7.008
P04949,1.029
P04950,8.574
P04951,1.289
P04952,7.212
P04953,1.961
P04954,2.09
P04955,8.486
P04956,9.934
P04957,7.397
P04958,3.689
P04959,9.963
P04960,7.519
P04961,9.225
P04962,6.535
P04963,2.411
P04964,0.03
P04965,2.639
P04966,5.897
P04967,8.531
P04968,1.995
P04969,3.615
P04970,3.698
P04971,9.742
P04972,7.175
P04973,4.409
P04974,9.514
P04975,6.157
P04976,1.236
P04977,1.547
P04978,4.52
P04979,3.112
P04980,1.948
P04981,8.063
P04982,8.747
P04983,2.359
P04984,0.264
P04985,3.368
P04986,6.116
P04987,4.046
P04988,2.189
P04989,0.82
P04990,7.353
P04991,8.071
P04992,0.388
P04993,2.479
P04994,4.653
P04995,1.414
P04996,7.079
P04997,3.734
P04998,4.158
P04999,3.036
P05000,1.47
P05001,6.343
P05002,4.973
P05003,1.774
P05004,0.033
P05005,4.992
P05006,1.955
P05007,5.276
P05008,8.875
P05009,4.583
P05010,9.21
P05011,3.221
P05012,6.474
P05013,0.738
P05014,9.684
P05015,8.59
P05016,3.99
P05017,0.98
P05018,9.496
P05019,0.454
P05020,6.423
P05021,9.253
P05022,4.43
P05023,3.963
P05024,0.163
P05025,5.597
P05026,7.214
P05027,1.992
P05028,2.776
P05029,0.049
P05030,0.929
P05031,0.783
P05032,5.067
P05033,6.591
P05034,4.286
P05035,3.432
P05036,6.196
P05037,8.076
P05038,5.929
P05039,7.332
P05040,4.673
P05041,6.009
P05042,2.422
P05043,0.137
P05044,2.403
P05045,0.762
P05046,9.157
P05047,6.773
P05048,1.443
P05049,6.023
P05050,0.306
P05051,2.7
P05052,6.475
P05053,7.121
P05054,6.672
P05055,9.493
P05056,5.898
P05057,9.392
P05058,1.463
P05059,0.256
P05060,2.001
P05061,7.308
P05062,6.029
P05063,3.9
P05064,2.878
P05065,5.289
P05066,6.376
P05067,1.145
P05068,2.986
P05069,3.781
P05070,4.693
P05071,3.384
P05072,4.082
P05073,3.922
P05074,6.775
P05075,7.526
P05076,3.776
P05077,7.901
P05078,7.025
P05079,5.627
P05080,4.412
P05081,0.617
P05082,9.591
P05083,2.593
P05084,1.89
P05085,4.33
P05086,3.626
P05087,2.831
P05088,6.395
P05089,6.135
P05090,5.84
P05091,7.266
P05092,2.193
P05093,5.838
P05094,5.615
P05095,4.0
P05096,3.323
P05097,7.832
P05098,1.872
P05099,0.771
P05100,6.271
P05101,3.08
P05102,5.251
P05103,4.015
P05104,1.376
P05105,7.82
P05106,0.278
P05107,7.866
P05108,1.143
P05109,5.145
P05110,0.729
P05111,4.304
P05112,4.413
P05113,4.441
P05114,0.359
P05115,7.498
P05116,2.521
P05117,6.301
P05118,6.781
P05119,8.83
P05120,7.161
P05121,5.004
P05122,2.826
P05123,5.694
P05124,6.221
P05125,8.112
P05126,1.157
P05127,7.244
P05128,9.045
P05129,5.72
P05130,2.828
P05131,0.196
P05132,6.616
P05133,4.703
P05134,8.21
P05135,7.822
P05136,1.492
P05137,8.568
P05138,5.659
P05139,3.09
P05140,9.937
P05141,2.083
P05142,6.641
P05143,9.098
P05144,1.842
P05145,8.376
P05146,0.381
P05147,2.5
P05148,3.459
P05149,8.565
P05150,4.437
P05151,6.397
P05152,0.052
P05153,9.476
P05154,0.578
P05155,8.202
P05156,1.51
P05157,7.334
P05158,2.319
P05159,8.62
P05160,2.257
P05161,8.666
P05162,0.335
P05163,7.261
P05164,1.041
P05165,6.472
P05166,1.802
P05167,1.175
P05168,8.567
P05169,6.746
P05170,0.377
P05171,9.088
P05172,5.132
P05173,1.261
P05174,2.272
P05175,5.234
P05176,2.944
P05177,6.885
P05178,7.943
P05179,5.594
P05180,9.873
P05181,9.895
P05182,4.417
P05183,4.539
P05184,0.32
P05185,1.578
P05186,5.834
P05187,7.347
P05188,8.094
P05189,4.975
P05190,4.636
P05191,2.702
P05192,6.749
P05193,7.235
P05194,2.085
P05195,7.903
P05196,1.773
P05197,5.769
P05198,1.905
P05199,8.287
P05200,0.83
P05201,1.377
P05202,4.136
P05203,3.834
P05204,7.557
P05205,1.505
P05206,9.111
P05207,9.247
P05208,5.029
P05209,7.906
P05210,4.129
P05211,0.967
P05212,9.086
P05213,5.103
P05214,6.864
P05215,7.654
P05216,9.597
P05217,6.926
P05218,9.808
P05219,6.881
P05220,6.664
P05221,7.71
P05222,6.619
P05223,9.231
P05224,6.84
P05225,7.66
P05226,5.995
P05227,0.495
P05228,3.329
P05229,8.168
P05230,1.336
P05231,6.46
P05232,3.403
P05233,4.221
P05234,0.027
P05235,4.517
P05236,3.35
P05237,0.626
P05238,7.045
P05239,6.158
P05240,3.066
P05241,3.752
P05242,1.375
P05243,0.304
P05244,8.995
P05245,3.287
P05246,2.141
P05247,0.865
P05248,8.913
P05249,5.253
P05250,4.304
P05251,0.472
P05252,2.546
P05253,8.203
P05254,9.948
P05255,0.72
P05256,1.501
P05257,8.557
P05258,5.743
P05259,9.722
P05260,1.546
P05261,9.99
P05262,1.927
P05263,9.216
P05264,4.999
P05265,9.832
P05266,6.587
P05267,5.612
P05268,6.578
P05269,1.708
P05270,8.166
P05271,4.554
P05272,9.64
P05273,0.384
P05274,5.888
P05275,7.353
P05276,4.408
P05277,9.922
P05278,1.371
P05279,8.82
P05280,1.589
P05281,2.657
P05282,7.975
P05283,9.253
P05284,7.961
P05285,8.152
P05286,1.124
P05287,4.192
P05288,7.467
P05289,2.589
P05290,8.194
P05291,9.766
P05292,8.402
P05293,3.013
P05294,0.737
P05295,6.274
P05296,4.795
P05297,7.177
P05298,8.076
P05299,5.118
P05300,1.579
P05301,7.659
P05302,3.937
P05303,3.544
P05304,0.341
P05305,4.2
P05306,6.671
P05307,6.832
P05308,1.459
P05309,3.799
P05310,0.46
P05311,5.455
P05312,8.035
P05313,2.803
P05314,7.12
P05315,7.487
P05316,9.672
P05317,2.187
P05318,7.5
P05319,8.266
P05320,0.547
P05321,8.753
P05322,2.604
P05323,6.189
P05324,7.921
P05325,8.615
P05326,5.945
P05327,4.864
P05328,2.877
P05329,8.746
P05330,7.92
P05331,2.824
P05332,5.849
P05333,5.833
P05334,4.378
P05335,9.02
P05336,9.788
P05337,6.345
P05338,2.704
P05339,1.878
P05340,3.187
P05341,5.695
P05342,8.788
P05343,1.985
P05344,1.631
P05345,0.36
P05346,1.2
P05347,8.424
P05348,5.577
P05349,7.129
P05350,9.381
P05351,4.127
P05352,7.888
P05353,6.634
P05354,9.358
P05355,7.403
P05356,5.63
P05357,1.216
P05358,4.326
P05359,5.602
P05360,8.12
P05361,8.613
P05362,3.39
P05363,4.296
P05364,7.537
P05365,7.312
P05366,3.168
P05367,0.096
P05368,9.235
P05369,7.637
P05370,3.808
P05371,8.996
P05372,4.637
P05373,9.907
P05374,3.939
P05375,5.071
P05376,4.444
P05377,4.54
P05378,2.153
P05379,6.284
P05380,5.78
P05381,9.486
P05382,1.773
P05383,4.264
P05384,9.51
P05385,6.885
P05386,7.575
P05387,2.765
P05388,3.734
P05389,6.099
P05390,7.826
P05391,8.357
P05392,4.519
P05393,5.838
P05394,6.373
P05395,0.832
P05396,7.752
P05397,7.504
P05398,8.988
P05399,7.436
P05400,2.663
P05401,5.38
P05402,6.26
P05403,0.635
P05404,5.935
P05405,8.602
P05406,4.29
P05407,5.298
P05408,6.97
P05409,7.301
P05410,2.322
P05411,8.247
P05412,6.736
P05413,5.139
P05414,2.67
P05415,6.42
P05416,8.051
P05417,8.875
P05418,1.772
P05419,5.623
P05420,9.719
P05421,9.723
P05422,3.223
P05423,2.622
P05424,4.204
P05425,5.692
P05426,9.83
P05427,0.647
P05428,9.739
P05429,5.914
P05430,0.569
P05431,2.566
P05432,1.317
P05433,5.38
P05434,2.787
P05435,8.46
P05436,4.738
P05437,1.701
P05438,1.751
P05439,3.289
P05440,6.43
P05441,0.015
P05442,2.004
P05443,1.424
P05444,1.87
P05445,9.031
P05446,0.502
P05447,2.571
P05448,2.901
P05449,7.205
P05450,6.872
P05451,6.271
P05452,4.227
P05453,2.064
P05454,4.757
P05455,8.144
P05456,2.64
P05457,9.368
P05458,6.899
P05459,5.16
P05460,4.535
P05461,6.25
P05462,2.186
P05463,1.57
P05464,6.63
P05465,2.551
P05466,6.795
P05467,8.895
P05468,9.523
P05469,5.673
P05470,9.303
P05471,4.828
P05472,6.309
P05473,6.208
P05474,0.799
P05475,0.488
P05476,7.623
P05477,7.818
P05478,0.816
P05479,1.532
P05480,7.409
P05481,4.828
P05482,8.072
P05483,6.248
P05484,4.463
P05485,9.891
P05486,4.268
P05487,6.891
P05488,7.263
P05489,8.932
P05490,7.561
P05491,9.449
P05492,4.102
P05493,0.875
P05494,0.875
P05495,8.726
P05496,4.024
P05497,3.065
P05498,4.905
P05499,6.891
P05500,5.864
P05501,5.909
P05502,3.444
P05503,9.286
P05504,2.673
P05505,2.555
P05506,2.123
P05507,4.305
P05508,6.559
P05509,1.162
P05510,6.38
P05511,0.91
P05512,8.491
P05513,2.207
P05514,3.553
P05515,6.065
P05516,0.253
P05517,2.025
P05518,4.221
P05519,8.336
P05520,0.845
P05521,8.483
P05522,3.129
P05523,8.957
P05524,9.994
P05525,2.809
P05526,4.02
P05527,8.552
P05528,7.341
P05529,2.974
P05530,6.896
P05531,7.946
P05532,0.44
P05533,9.576
P05534,9.289
P05535,6.804
P05536,2.343
P05537,5.105
P05538,6.476
P05539,0.03
P05540,5.908
P05541,5.025
P05542,9.694
P05543,3.907
P05544,6.722
P05545,7.746
P05546,6.521
P05547,1.424
P05548,9.8
P05549,0.273
P05550,1.963
P05551,9.61
P05552,4.377
P05553,8.886
P05554,2.568
P05555,4.107
P05556,3.937
P05557,9.848
P05558,1.926
P05559,7.154
P05560,0.287
P05561,5.355
P05562,9.843
P05563,2.682
P05564,2.43
P05565,3.125
P05566,0.83
P05567,4.125
P05568,9.024
P05569,8.515
P05570,4.176
P05571,4.065
P05572,5.049
P05573,8.972
P05574,3.081
P05575,1.013
P05576,4.083
P05577,1.506
P05578,3.699
P05579,7.417
P05580,0.907
P05581,6.036
P05582,8.781
P05583,6.212
P05584,4.323
P05585,9.165
P05586,8.808
P05587,9.172
P05588,8.672
P05589,3.781
P05590,8.802
P05591,3.986
P05592,2.692
P05593,9.614
P05594,6.857
P05595,3.024
P05596,8.541
P05597,0.714
P05598,0.305
P05599,6.814
P05600,0.4
P05601,1.778
P05602,4.925
P05603,3.8
P05604,3.552
P05605,7.803
P05606,7.279
P05607,1.011
P05608,1.799
P05609,5.191
P05610,2.511
P05611,1.263
P05612,1.278
P05613,8.877
P05614,9.268
P05615,0.215
P05616,3.346
P05617,0.805
P05618,7.866
P05619,8.805
P05620,6.834
P05621,9.095
P05622,3.402
P05623,9.487
P05624,0.53
P05625,4.345
P05626,3.116
P05627,9.448
P05628,9.105
P05629,6.901
P05630,5.563
P05631,6.087
P05632,1.974
P05633,7.572
P05634,5.125
P05635,4.383
P05636,4.989
P05637,3.303
P05638,5.119
P05639,8.515
P05640,9.288
P05641,0.553
P05642,8.156
P05643,1.058
P05644,8.108
P05645,1.195
P05646,9.544
P05647,1.708
P05648,9.911
P05649,0.098
P05650,8.465
P05651,2.41
P05652,3.526
P05653,2.929
P05654,3.598
P05655,2.012
P05656,7.72
P05657,4.366
P05658,7.453
P05659,0.037
P05660,1.218
P05661,6.351
P05662,4.45
P05663,4.08
P05664,8.849
P05665,5.769
P05666,8.316
P05667,0.476
P05668,6.576
P05669,2.157
P05670,8.703
P05671,8.876
P05672,3.419
P05673,1.048
P05674,9.758
P05675,5.143
P05676,6.943
P05677,9.487
P05678,1.366
P05679,7.539
P05680,9.242
P05681,9.28
P05682,2.407
P05683,9.927
P05684,4.792
P05685,2.374
P05686,6.74
P05687,6.25
P05688,9.924
P05689,0.529
P05690,8.135
P05691,1.242
P05692,4.918
P05693,4.192
P05694,9.123
P05695,0.874
P05696,6.899
P05697,3.204
P05698,8.358
P05699,9.276
P05700,3.365
P05701,3.315
P05702,1.071
P05703,0.825
P05704,8.798
P05705,7.442
P05706,7.815
P05707,8.449
P05708,6.411
P05709,3.215
P05710,5.009
P05711,7.919
P05712,8.679
P05713,3.388
P05714,5.222
P05715,8.492
P05716,3.758
P05717,5.405
P05718,8.589
P05719,3.244
P05720,3.391
P05721,5.643
P05722,7.35
P05723,0.819
P05724,6.244
P05725,2.982
P05726,7.625
P05727,4.647
P05728,2.112
P05729,9.267
P05730,0.086
P05731,5.186
P05732,0.963
P05733,7.116
P05734,9.373
P05735,5.279
P05736,6.765
P05737,1.154
P05738,9.517
P05739,5.329
P05740,4.961
P05741,9.082
P05742,0.463
P05743,3.471
P05744,4.287
P05745,2.501
P05746,0.24
P05747,6.068
P05748,7.743
P05749,1.027
P05750,0.097
P05751,4.873
P05752,4.42
P05753,1.562
P05754,3.756
P05755,6.849
P05756,4.607
P05757,0.905
P05758,3.959
P05759,4.927
P05760,9.778
P05761,4.122
P05762,3.105
P05763,2.008
P05764,0.082
P05765,2.505
P05766,3.032
P05767,3.682
P05768,5.137
P05769,0.041
P05770,9.478
P05771,7.924
P05772,6.298
P05773,2.399
P05774,8.735
P05775,4.333
P05776,9.183
P05777,4.737
P05778,6.194
P05779,8.94
P05780,8.354
P05781,8.707
P05782,6.145
P05783,4.064
P05784,5.222
P05785,6.214
P05786,6.797
P05787,9.594
P05788,6.962
P05789,9.493
P05790,8.095
P05791,5.9
P05792,9.843
P05793,2.628
P05794,1.933
P05795,1.408
P05796,7.213
P05797,3.135
P05798,8.901
P05799,2.59
P05800,3.869
P05801,5.278
P05802,3.092
P05803,3.93
P05804,5.113
P05805,9.348
P05806,0.498
P05807,3.799
P05808,1.835
P05809,4.623
P05810,7.037
P05811,2.685
P05812,9.485
P05813,9.514
P05814,6.512
P05815,0.65
P05816,2.713
P05817,1.214
P05818,1.257
P05819,2.345
P05820,9.795
P05821,2.643
P05822,5.331
P05823,4.498
P05824,3.249
P05825,3.987
P05826,6.456
P05827,9.786
P05828,4.457
P05829,0.72
P05830,2.788
P05831,6.075
P05832,6.715
P05833,0.987
P05834,1.516
P05835,0.048
P05836,4.16
P05837,4.092
P05838,6.329
P05839,3.746
P05840,1.631
P05841,3.949
P05842,5.849
P05843,1.543
P05844,6.425
P05845,6.518
P05846,6.286
P05847,2.622
P05848,5.453
P05849,4.021
P05850,0.87
P05851,0.562
P05852,4.921
P05853,8.882
P05854,1.285
P05855,1.864
P05856,5.425
P05857,4.584
P05858,4.656
P05859,5.013
P05860,2.733
P05861,5.804
P05862,6.707
P05863,8.618
P05864,8.866
P05865,3.213
P05866,0.86
P05867,7.534
P05868,5.675
P05869,3.215
P05870,3.61
P05871,0.084
P05872,6.892
P05873,3.655
P05874,6.767
P05875,5.084
P05876,7.367
P05877,8.537
P05878,4.357
P05879,4.077
P05880,9.353
P05881,8.205
P05882,2.735
P05883,2.049
P05884,8.719
P05885,3.366
P05886,0.024
P05887,4.238
P05888,4.7
P05889,0.001
P05890,5.647
P05891,8.774
P05892,7.411
P05893,9.673
P05894,7.277
P05895,4.359
P05896,5.999
P05897,8.834
P05898,4.763
P05899,3.756
P05900,2.096
P05901,2.391
P05902,3.464
P05903,7.958
P05904,6.549
P05905,3.917
P05906,9.457
P05907,5.695
P05908,8.4
P05909,7.887
P05910,9.378
P05911,4.063
P05912,7.954
P05913,5.125
P05914,2.573
P05915,8.417
P05916,4.686
P05917,6.942
P05918,9.651
P05919,6.348
P05920,0.909
P05921,1.329
P05922,7.167
P05923,0.834
P05924,4.211
P05925,2.856
P05926,3.909
P05927,8.908
P05928,0.979
P05929,2.391
P05930,9.076
P05931,1.179
P05932,6.398
P05933,4.237
P05934,6.747
P05935,3.904
P05936,9.35
P05937,7.649
P05938,3.72
P05939,4.9
P05940,2.074
P05941,4.653
P05942,0.761
P05943,9.177
P05944,1.819
P05945,6.76
P05946,8.169
P05947,5.025
P05948,7.125
P05949,2.291
P05950,6.512
P05951,6.956
P05952,8.516
P05953,3.952
P05954,9.669
P05955,7.626
P05956,1.634
P05957,9.171
P05958,8.13
P05959,3.916
P05960,7.629
P05961,4.092
P05962,1.389
P05963,9.454
P05964,1.973
P05965,2.785
P05966,3.004
P05967,1.611
P05968,6.292
P05969,7.06
P05970,5.554
P05971,5.41
P05972,6.363
P05973,0.791
P05974,3.489
P05975,1.654
P05976,5.371
P05977,4.839
P05978,2.968
P05979,5.111
P05980,3.108
P05981,4.009
P05982,2.392
P05983,0.067
P05984,6.587
P05985,4.336
P05986,8.194
P05987,9.396
P05988,6.941
P05989,1.989
P05990,8.527
P05991,8.419
P05992,9.766
P05993,9.285
P05994,8.235
P05995,1.541
P05996,0.499
P05997,0.258
P05998,2.614
P05999,8.41
P06000,4.897
P06001,2.63
P06002,0.315
P06003,9.661
P06004,1.205
P06005,6.496
P06006,8.162
P06007,0.802
P06008,3.869
P06009,5.179
P06010,1.382
P06011,6.604
P06012,3.109
P06013,7.56
P06014,6.383
P06015,9.395
P06016,9.6
P06017,3.353
P06018,5.14
P06019,4.626
P06020,0.132
P06021,1.931
P06022,1.241
P06023,3.54
P06024,5.801
P06025,5.23
P06026,9.893
P06027,4.038
P06028,7.424
P06029,9.494
P06030,8.909
P06031,1.374
P06032,0.698
P06033,4.224
P06034,6.229
P06035,9.127
P06036,0.41
P06037,4.961
P06038,3.302
P06039,0.543
P06040,7.488
P06041,3.88
P06042,2.279
P06043,8.95
P06044,1.864
P06045,8.032
P06046,6.31
P06047,0.63
P06048,4.002
P06049,0.203
P06050,9.598
P06051,6.401
P06052,3.385
P06053,3.708
P06054,7.536
P06055,8.815
P06056,1.107
P06057,1.647
P06058,7.721
P06059,5.597
P06060,9.268
P06061,0.545
P06062,6.265
P06063,0.174
P06064,8.218
P06065,2.177
P06066,2.098
P06067,4.486
P06068,3.767
P06069,8.95
P06070,4.853
P06071,7.286
P06072,9.155
P06073,2.019
P06074,7.59
P06075,5.019
P06076,0.022
P06077,1.809
P06078,1.993
P06079,5.361
P06080,7.027
P06081,3.054
P06082,3.584
P06083,5.135
P06084,7.679
P06085,0.612
P06086,5.961
P06087,1.108
P06088,0.909
P06089,4.795
P06090,5.173
P06091,3.638
P06092,5.983
P06093,8.621
P06094,2.585
P06095,4.491
P06096,9.061
P06097,6.017
P06098,9.061
P06099,0.718
P06100,8.125
P06101,8.701
P06102,4.217
P06103,6.489
P06104,4.73
P06105,0.397
P06106,4.287
P06107,2.466
P06108,2.641
P06109,6.026
P06110,3.946
P06111,5.555
P06112,5.35
P06113,2.315
P06114,4.056
P06115,6.1
P06116,4.828
P06117,6.714
P06118,5.573
P06119,5.79
P06120,9.691
P06121,8.778
P06122,0.779
P06123,9.859
P06124,4.962
P06125,7.473
P06126,5.849
P06127,3.398
P06128,6.488
P06129,3.996
P06130,0.993
P06131,4.434
P06132,3.262
P06133,2.314
P06134,1.971
P06135,5.302
P06136,1.073
P06137,7.022
P06138,6.815
P06139,2.757
P06140,1.457
P06141,0.294
P06142,2.623
P06143,4.739
P06144,7.06
P06145,8.542
P06146,2.417
P06147,6.012
P06148,0.931
P06149,4.663
P06150,7.691
P06151,2.288
P06152,0.018
P06153,2.826
P06154,5.936
P06155,6.884
P06156,2.646
P06157,2.12
P06158,6.301
P06159,1.595
P06160,3.79
P06161,9.031
P06162,0.213
P06163,0.427
P06164,7.951
P06165,8.587
P06166,9.624
P06167,6.847
P06168,3.726
P06169,7.928
P06170,1.313
P06171,2.603
P06172,7.736
P06173,4.172
P06174,8.509
P06175,0.21
P06176,7.573
P06177,1.94
P06178,0.167
P06179,1.204
P06180,8.935
P06181,7.573
P06182,6.899
P06183,8.825
P06184,2.596
P06185,5.487
P06186,7.4
P06187,5.088
P06188,9.362
P06189,4.837
P06190,3.375
P06191,1.097
P06192,7.669
P06193,3.636
P06194,5.652
P06195,4.811
P06196,7.517
P06197,6.372
P06198,5.915
P06199,9.213
P06200,7.44
P06201,7.491
P06202,0.244
P06203,7.005
P06204,1.949
P06205,2.651
P06206,3.282
P06207,3.193
P06208,2.229
P06209,6.104
P06210,3.489
P06211,0.38
P06212,1.176
P06213,4.086
P06214,2.155
P06215,9.303
P06216,8.124
P06217,7.782
P06218,9.991
P06219,6.074
P06220,6.66
P06221,2.477
P06222,3.242
P06223,8.338
P06224,6.511
P06225,1.849
P06226,1.938
P06227,3.536
P06228,2.17
P06229,8.2
P06230,0.084
P06231,1.994
P06232,6.341
P06233,8.757
P06234,7.034
P06235,2.406
P06236,8.98
P06237,6.513
P06238,8.404
P06239,0.845
P06240,8.128
P06241,1.53
P06242,2.466
P06243,3.565
P06244,1.818
P06245,1.442
P06246,9.238
P06247,7.752
P06248,3.849
P06249,7.276
P06250,9.094
P06251,3.091
P06252,3.06
P06253,7.431
P06254,6.776
P06255,8.653
P06256,6.364
P06257,1.433
P06258,9.63
P06259,4.329
P06260,5.746
P06261,8.592
P06262,0.074
P06263,7.813
P06264,7.106
P06265,3.398
P06266,5.818
P06267,8.265
P06268,5.172
P06269,5.539
P06270,8.77
P06271,6.91
P06272,6.141
P06273,2.156
P06274,2.551
P06275,3.766
P06276,5.286
P06277,5.936
P06278,8.135
P06279,2.985
