partsid,totalcfp,cfp
P16112,8.586,8.586
P16118,2.042,2.042
P16121,2.803,2.803
P16124,7.764,7.764
P16125,5.426,5.426
P16126,6.998,6.998
P16132,6.028,6.028
P16134,5.457,5.457
P16138,8.083,8.083
P16139,2.299,2.299
P16143,5.397,5.397
P16145,4.924,4.924
P16149,8.435,8.435
P16154,0.797,0.797
P16155,2.648,2.648
P16163,1.003,1.003
P16167,8.087,8.087
P16169,2.616,2.616
P16173,9.514,9.514
P16178,7.98,7.98
P16180,4.305,4.305
P16182,7.576,7.576
P16185,5.673,5.673
P16186,1.179,1.179
P16187,3.387,3.387
P16188,4.427,4.427
P16191,0.777,0.777
P16192,9.616,9.616
P16194,9.006,9.006
P16195,9.988,9.988
P16198,0.416,0.416
P16201,9.754,9.754
P16203,0.741,0.741
P16205,5.711,5.711
P16206,0.027,0.027
P16207,0.929,0.929
P16209,0.303,0.303
P16212,1.208,1.208
P16217,9.996,9.996
P16220,1.201,1.201
P16223,0.865,0.865
P16225,3.3,3.3
P16226,7.98,7.98
P16229,6.653,6.653
P16230,1.987,1.987
P16232,6.223,6.223
P16234,7.592,7.592
P16237,9.428,9.428
P16244,6.552,6.552
P16248,1.036,1.036
P16254,0.802,0.802
P16257,0.053,0.053
P16269,1.894,1.894
P16270,8.83,8.83
P16271,2.966,2.966
P16276,8.585,8.585
P16277,7.121,7.121
P16280,1.241,1.241
P16283,9.069,9.069
P16284,1.347,1.347
P16285,9.447,9.447
P16288,5.997,5.997
P16292,1.659,1.659
P16293,6.793,6.793
P16296,0.435,0.435
P16305,5.209,5.209
P16316,2.521,2.521
P16318,0.237,0.237
P16320,3.478,3.478
P16321,3.319,3.319
P16328,7.041,7.041
P16332,1.714,1.714
P16335,4.196,4.196
P16343,3.913,3.913
P16344,6.116,6.116
P16346,5.426,5.426
P16347,9.147,9.147
P16349,2.058,2.058
P16351,7.75,7.75
P16352,3.402,3.402
P16354,1.204,1.204
P16365,4.223,4.223
P16374,4.435,4.435
P16376,0.295,0.295
P16384,1.496,1.496
P16392,1.452,1.452
P16395,0.728,0.728
P16396,4.018,4.018
P16397,2.523,2.523
P16399,7.376,7.376
P16401,2.084,2.084
P16403,8.806,8.806
P16405,6.844,6.844
P16406,0.179,0.179
P16409,1.378,1.378
P16410,8.991,8.991
P16411,5.719,5.719
P16416,7.975,7.975
P16419,6.064,6.064
P16425,6.553,6.553
P16429,6.183,6.183
P16430,3.795,3.795
P16432,6.446,6.446
P16436,5.15,5.15
P16439,6.699,6.699
P16442,2.568,2.568
P16443,2.074,2.074
P16447,2.114,2.114
P16450,5.159,5.159
P16451,4.419,4.419
P16456,0.864,0.864
P16458,2.357,2.357
P16464,8.682,8.682
P16466,7.766,7.766
P16470,6.246,6.246
P16472,2.876,2.876
P16474,8.641,8.641
P16478,1.941,1.941
P16480,6.65,6.65
P16484,6.25,6.25
P16485,1.03,1.03
P16489,6.783,6.783
P16491,3.415,3.415
P16495,6.425,6.425
P16497,2.763,2.763
P16499,1.237,1.237
P16501,3.269,3.269
P16504,0.743,0.743
P16506,6.484,6.484
P16507,6.283,6.283
P16510,7.499,7.499
P16511,7.586,7.586
P16513,8.397,8.397
P16519,8.146,8.146
P16521,9.54,9.54
P16522,1.023,1.023
P16523,3.344,3.344
P16525,9.119,9.119
P16526,8.267,8.267
P16528,9.174,9.174
P16534,9.795,9.795
P16540,3.183,3.183
P16543,4.285,4.285
P16544,7.962,7.962
P16545,7.595,7.595
P16546,1.682,1.682
P16549,3.408,3.408
P16550,0.261,0.261
P16551,6.065,6.065
P16555,3.612,3.612
P16558,0.047,0.047
P16559,3.869,3.869
P16561,8.209,8.209
P16562,6.246,6.246
P16563,5.046,5.046
P16568,1.387,1.387
P16571,9.365,9.365
P16572,6.672,6.672
P16576,6.235,6.235
P16577,5.297,5.297
P16586,6.385,6.385
P16589,0.358,0.358
P16591,6.197,6.197
P16593,0.323,0.323
P16594,9.553,9.553
P16596,7.23,7.23
P16597,0.827,0.827
P16603,2.698,2.698
P16604,1.282,1.282
P16606,2.577,2.577
P16608,2.334,2.334
P16609,6.944,6.944
P16610,1.207,1.207
P16613,2.924,2.924
P16619,5.36,5.36
P16623,4.23,4.23
P16629,0.008,0.008
P16630,7.024,7.024
P16634,5.157,5.157
P16637,1.928,1.928
P16639,4.969,4.969
P16642,6.539,6.539
P16645,0.073,0.073
P16649,1.26,1.26
P16651,2.638,2.638
P16653,9.609,9.609
P16655,0.485,0.485
P16658,0.183,0.183
P16659,0.697,0.697
P16666,3.739,3.739
P16667,1.113,1.113
P16675,9.281,9.281
P16678,5.341,5.341
P16679,8.243,8.243
P16680,7.047,7.047
P16682,9.107,9.107
P16684,0.33,0.33
P16689,8.472,8.472
P16690,9.63,9.63
P16691,1.269,1.269
P16695,9.773,9.773
P16698,3.447,3.447
P16704,7.741,7.741
P16708,1.751,1.751
P16709,0.298,0.298
P16712,5.295,5.295
P16718,2.541,2.541
P16722,6.678,6.678
P16724,7.349,7.349
P16726,8.872,8.872
P16727,2.395,2.395
P16729,6.509,6.509
P16730,1.179,1.179
P16732,4.573,4.573
P16735,5.821,5.821
P16738,7.698,7.698
P16741,8.895,8.895
P16749,7.427,7.427
P16750,1.46,1.46
P16753,9.849,9.849
P16755,6.009,6.009
P16756,9.748,9.748
P16757,7.768,7.768
P16760,6.299,6.299
P16762,4.899,4.899
P16771,2.74,2.74
P16772,8.115,8.115
P16774,0.543,0.543
P16775,1.488,1.488
P16777,0.386,0.386
P16779,0.792,0.792
P16783,0.434,0.434
P16784,0.954,0.954
P16785,8.223,8.223
P16787,5.488,5.488
P16790,4.426,4.426
P16795,1.106,1.106
P16798,2.872,2.872
P16800,3.467,3.467
P16802,0.252,0.252
P16805,1.066,1.066
P16809,3.972,3.972
P16816,2.948,2.948
P16818,8.845,8.845
P16819,9.64,9.64
P16822,5.087,5.087
P16823,7.531,7.531
P16824,1.235,1.235
P16825,7.418,7.418
P16830,6.065,6.065
P16831,3.496,3.496
P16832,3.233,3.233
P16838,4.497,4.497
P16839,7.001,7.001
P16840,2.702,2.702
P16850,8.654,8.654
P16851,0.735,0.735
P16852,4.208,4.208
P16853,6.517,6.517
P16858,7.623,7.623
P16859,8.375,8.375
P16862,9.331,9.331
P16863,3.596,3.596
P16870,1.409,1.409
P16877,5.061,5.061
P16879,1.686,1.686
P16883,2.226,2.226
P16892,6.545,6.545
P16898,6.253,6.253
P16899,6.738,6.738
P16907,3.032,3.032
P16908,2.69,2.69
P16909,7.47,7.47
P16919,3.372,3.372
P16920,9.66,9.66
P16922,1.672,1.672
P16929,2.461,2.461
P16930,6.227,6.227
P16935,0.362,0.362
P16938,6.108,6.108
P16941,9.492,9.492
P16942,0.205,0.205
P16944,8.221,8.221
P16946,1.103,1.103
P16951,4.644,4.644
P16953,6.676,6.676
P16957,1.442,1.442
P16958,5.795,5.795
P16959,3.361,3.361
P16964,2.061,2.061
P16965,4.422,4.422
P16969,6.87,6.87
P16973,7.259,7.259
P16980,1.895,1.895
P16982,9.478,9.478
P16986,5.123,5.123
P16989,7.559,7.559
P16990,5.395,5.395
P16992,3.637,3.637
P17005,2.314,2.314
P17007,4.807,4.807
P17011,2.41,2.41
P17015,2.86,2.86
P17021,6.484,6.484
P17025,6.254,6.254
P17026,0.391,0.391
P17027,3.14,3.14
P17030,8.373,8.373
P17031,0.196,0.196
P17032,8.351,8.351
P17037,3.713,3.713
P17039,3.25,3.25
P17045,7.813,7.813
P17046,3.734,3.734
P17047,2.462,2.462
P17049,5.31,5.31
P17051,8.427,8.427
P17054,6.972,6.972
P17060,2.578,2.578
P17061,9.395,9.395
P17063,1.45,1.45
P17071,6.643,6.643
P17074,1.601,1.601
P17076,7.355,7.355
P17081,3.692,3.692
P17084,4.609,4.609
P17089,8.286,8.286
P17090,1.193,1.193
P17091,8.331,8.331
P17095,6.789,6.789
P17097,2.563,2.563
P17100,5.666,5.666
P17106,0.032,0.032
P17110,9.387,9.387
P17115,5.095,5.095
P17116,5.585,5.585
P17119,3.138,3.138
P17124,4.76,4.76
P17127,0.445,0.445
P17130,4.284,4.284
P17136,5.035,5.035
P17140,7.905,7.905
P17151,0.101,0.101
P17158,8.009,8.009
P17164,7.801,7.801
P17165,2.708,2.708
P17166,9.928,9.928
P17167,4.95,4.95
P17168,5.698,5.698
P17169,0.681,0.681
P17171,9.744,9.744
P17174,7.415,7.415
P17187,0.882,0.882
P17190,4.843,4.843
P17192,9.16,9.16
P17204,5.394,5.394
P17205,1.224,1.224
P17207,1.51,1.51
P17208,2.559,2.559
P17212,3.362,3.362
P17214,2.546,2.546
P17217,6.75,6.75
P17219,6.304,6.304
P17220,5.653,5.653
P17221,8.38,8.38
P17231,7.85,7.85
P17232,5.861,5.861
P17234,4.589,4.589
P17240,0.046,0.046
P17241,2.994,2.994
P17246,6.852,6.852
P17253,1.548,1.548
P17257,3.091,3.091
P17259,8.638,8.638
P17262,9.987,9.987
P17263,6.379,6.379
P17264,7.341,7.341
P17271,8.56,8.56
P17272,4.086,4.086
P17274,7.577,7.577
P17275,6.256,6.256
P17277,3.552,3.552
P17280,8.567,8.567
P17282,8.436,8.436
P17283,8.677,8.677
P17284,7.479,7.479
P17286,1.227,1.227
P17288,6.034,6.034
P17290,3.814,3.814
P17291,7.241,7.241
P17294,4.982,4.982
P17297,5.928,5.928
P17300,3.826,3.826
P17303,7.003,7.003
P17305,8.749,8.749
P17313,3.706,3.706
P17314,1.67,1.67
P17317,5.783,5.783
P17319,0.844,0.844
P17325,7.34,7.34
P17332,2.295,2.295
P17334,2.617,2.617
P17343,5.372,5.372
P17347,2.341,2.341
P17348,1.888,1.888
P17349,1.149,1.149
P17350,2.006,2.006
P17352,0.584,0.584
P17358,9.88,9.88
P17359,8.447,8.447
P17367,8.76,8.76
P17374,1.224,1.224
P17375,4.197,4.197
P17378,1.831,1.831
P17379,2.503,2.503
P17381,1.671,1.671
P17384,2.067,2.067
P17385,1.016,1.016
P17386,2.442,2.442
P17389,3.715,3.715
P17395,2.522,2.522
P17405,0.92,0.92
P17407,0.662,0.662
P17410,1.992,1.992
P17412,4.694,4.694
P17413,8.908,8.908
P17416,7.331,7.331
P17417,9.0,9.0
P17418,1.759,1.759
P17422,1.552,1.552
P17423,7.68,7.68
P17424,0.093,0.093
P17435,6.259,6.259
P17437,6.2,6.2
P17440,1.563,1.563
P17442,6.55,6.55
P17444,8.999,8.999
P17447,5.071,5.071
P17448,7.538,7.538
P17451,0.402,0.402
P17453,5.492,5.492
P17454,0.218,0.218
P17459,8.062,8.062
P17467,3.97,3.97
P17468,2.061,2.061
P17471,2.129,2.129
P17473,2.731,2.731
P17474,9.722,9.722
P17475,2.406,2.406
P17476,7.278,7.278
P17477,9.782,9.782
P17478,3.36,3.36
P17480,9.255,9.255
P17485,9.943,9.943
P17487,9.511,9.511
P17492,2.515,2.515
P17500,5.656,5.656
P17501,6.66,6.66
P17502,0.749,0.749
P17503,9.894,9.894
P17504,9.802,9.802
P17505,2.186,2.186
P17506,5.335,5.335
P17510,3.467,3.467
P17511,1.285,1.285
P17512,4.7,4.7
P17516,6.136,6.136
P17517,0.547,0.547
P17520,6.87,6.87
P17521,5.44,5.44
P17523,1.595,1.595
P17525,7.364,7.364
P17526,9.191,9.191
P17531,6.359,6.359
P17533,7.443,7.443
P17534,6.508,6.508
P17535,7.718,7.718
P17537,0.332,0.332
P17546,3.865,3.865
P17547,0.478,0.478
P17548,9.948,9.948
P17549,7.118,7.118
P17550,7.481,7.481
P17552,8.013,8.013
P17553,1.749,1.749
P17554,4.813,4.813
P17556,0.197,0.197
P17560,9.169,9.169
P17561,6.9,6.9
P17565,6.548,6.548
P17568,1.803,1.803
P17574,3.953,3.953
P17576,4.751,4.751
P17579,0.815,0.815
P17590,4.348,4.348
P17595,5.042,5.042
P17598,4.798,4.798
P17599,6.645,6.645
P17601,9.779,9.779
P17605,1.779,1.779
P17608,2.246,2.246
P17609,5.701,5.701
P17610,1.93,1.93
P17612,6.158,6.158
P17614,4.044,4.044
P17618,7.866,7.866
P17619,6.323,6.323
P17620,8.799,8.799
P17623,6.839,6.839
P17624,2.063,2.063
P17628,1.646,1.646
P17630,4.264,4.264
P17631,7.215,7.215
P17633,9.829,9.829
P17639,4.912,4.912
P17642,1.245,1.245
P17643,5.926,5.926
P17645,0.167,0.167
P17647,7.325,7.325
P17649,2.168,2.168
P17653,6.087,6.087
P17654,7.46,7.46
P17658,6.018,6.018
P17663,3.267,3.267
P17665,4.921,4.921
P17668,1.961,1.961
P17669,1.176,1.176
P17670,2.229,2.229
P17671,1.217,1.217
P17672,2.954,2.954
P17675,8.57,8.57
P17677,5.98,5.98
P17679,7.262,7.262
P17683,3.45,3.45
P17685,8.631,8.631
P17686,2.259,2.259
P17687,0.317,0.317
P17689,4.787,4.787
P17695,9.736,9.736
P17696,1.836,1.836
P17698,4.418,4.418
P17704,0.898,0.898
P17705,7.272,7.272
P17709,2.126,2.126
P17711,1.925,1.925
P17720,7.373,7.373
P17722,3.838,3.838
P17724,9.933,9.933
P17727,9.218,9.218
P17728,3.164,3.164
P17729,9.803,9.803
P17730,2.269,2.269
P17732,0.829,0.829
P17743,1.402,1.402
P17745,1.149,1.149
P17746,5.44,5.44
P17752,9.632,9.632
P17754,9.596,9.596
P17755,2.541,2.541
P17757,3.798,3.798
P17763,1.364,1.364
P17774,2.55,2.55
P17779,7.759,7.759
P17785,2.874,2.874
P17791,0.663,0.663
P17800,1.697,1.697
P17806,3.192,3.192
P17809,3.732,3.732
P17810,8.402,8.402
P17811,3.871,3.871
P17815,5.998,5.998
P17816,3.801,3.801
P17820,3.688,3.688
P17832,4.886,4.886
P17833,5.183,5.183
P17835,4.357,4.357
P17837,9.363,9.363
P17843,5.962,5.962
P17844,1.707,1.707
P17845,2.713,2.713
P17847,3.581,3.581
P17848,1.334,1.334
P17849,2.183,2.183
P17853,7.752,7.752
P17855,9.461,9.461
P17857,1.612,1.612
P17859,2.529,2.529
P17867,0.023,0.023
P17868,8.863,8.863
P17869,0.963,0.963
P17874,2.026,2.026
P17880,3.064,3.064
P17882,3.314,3.314
P17884,3.835,3.835
P17889,3.565,3.565
P17894,7.836,7.836
P17896,2.133,2.133
P17897,9.029,9.029
P17902,8.03,8.03
P17905,2.875,2.875
P17906,2.384,2.384
P17907,9.781,9.781
P17908,9.633,9.633
P17909,7.194,7.194
P17910,4.056,4.056
P17915,2.12,2.12
P17924,4.082,4.082
P17925,7.226,7.226
P17931,8.369,8.369
P17932,8.789,8.789
P17935,1.399,1.399
P17937,4.698,4.698
P17939,4.519,4.519
P17940,1.716,1.716
P17944,7.828,7.828
P17953,1.123,1.123
P17958,2.795,2.795
P17959,4.76,4.76
P17960,9.016,9.016
P17961,6.289,6.289
P17962,2.16,2.16
P17965,3.53,3.53
P17968,3.574,3.574
P17969,7.866,7.866
P17970,2.761,2.761
P17972,1.403,1.403
P17973,8.29,8.29
P17977,4.283,4.283
P17978,9.005,9.005
P17979,1.866,1.866
P17983,9.588,9.588
P17984,0.229,0.229
P17987,2.802,2.802
P17990,4.773,4.773
P17991,2.455,2.455
P17999,5.001,5.001
P18003,5.391,5.391
P18014,6.172,6.172
P18018,2.469,2.469
P18020,5.192,5.192
P18022,2.675,2.675
P18023,3.933,3.933
P18024,6.328,6.328
P18025,6.863,6.863
P18027,4.678,4.678
P18029,0.185,0.185
P18031,0.949,0.949
P18032,9.049,9.049
P18034,5.563,5.563
P18036,8.445,8.445
P18037,4.418,4.418
P18044,9.842,9.842
P18046,7.983,7.983
P18047,6.199,6.199
P18050,1.138,1.138
P18057,6.843,6.843
P18060,5.033,5.033
P18061,1.415,1.415
P18064,3.613,3.613
P18066,8.916,8.916
P18073,2.81,2.81
P18074,2.506,2.506
P18076,5.77,5.77
P18078,4.613,4.613
P18082,4.347,4.347
P18083,0.11,0.11
P18084,8.594,8.594
P18085,5.405,5.405
P18086,8.051,8.051
P18087,0.111,0.111
P18090,4.693,4.693
P18096,3.715,3.715
P18098,4.72,4.72
P18099,5.029,5.029
P18103,3.576,3.576
P18107,7.146,7.146
P18108,3.246,3.246
P18109,9.221,9.221
P18112,0.973,0.973
P18113,6.764,6.764
P18116,2.981,2.981
P18117,9.976,9.976
P18119,4.598,4.598
P18120,6.702,6.702
P18124,9.047,9.047
P18125,1.357,1.357
P18132,8.416,8.416
P18133,1.473,1.473
P18136,9.504,9.504
P18138,6.845,6.845
P18139,0.385,0.385
P18141,6.883,6.883
P18143,0.607,0.607
P18144,5.283,5.283
P18146,1.022,1.022
P18148,5.152,5.152
P18153,1.394,1.394
P18154,6.528,6.528
P18158,1.071,1.071
P18159,8.098,8.098
P18160,3.31,3.31
P18162,3.979,3.979
P18167,7.789,7.789
P18168,2.332,2.332
P18176,4.866,4.866
P18179,6.019,6.019
P18197,6.315,6.315
P18198,7.325,7.325
P18201,9.056,9.056
P18202,3.004,3.004
P18205,0.025,0.025
P18208,0.846,0.846
P18209,6.592,6.592
P18210,5.624,5.624
P18215,1.572,1.572
P18220,4.521,4.521
P18222,6.802,6.802
P18224,2.602,2.602
P18227,1.128,1.128
P18230,0.368,0.368
P18233,4.216,4.216
P18237,9.787,9.787
P18241,6.717,6.717
P18242,0.094,0.094
P18243,5.418,5.418
P18248,5.36,5.36
P18251,8.198,8.198
P18252,3.914,3.914
P18253,4.824,4.824
P18255,3.118,3.118
P18264,1.576,1.576
P18265,0.256,0.256
P18266,9.899,9.899
P18273,7.832,7.832
P18274,6.01,6.01
P18278,6.41,6.41
P18280,2.193,2.193
P18281,9.11,9.11
P18283,5.205,5.205
P18286,7.949,7.949
P18294,2.376,2.376
P18298,9.936,9.936
P18303,1.622,1.622
P18306,6.872,6.872
P18312,3.347,3.347
P18313,2.829,2.829
P18314,0.611,0.611
P18320,0.151,0.151
P18323,7.933,7.933
P18325,6.067,6.067
P18328,7.908,7.908
P18329,2.981,2.981
P18336,9.084,9.084
P18339,4.853,4.853
P18341,8.483,8.483
P18342,1.771,1.771
P18345,5.192,5.192
P18346,9.212,9.212
P18353,0.895,0.895
P18359,6.933,6.933
P18361,7.041,7.041
P18362,8.185,8.185
P18364,7.376,7.376
P18366,5.934,5.934
P18371,4.67,4.67
P18373,4.63,4.63
P18374,2.759,2.759
P18377,9.029,9.029
P18378,1.613,1.613
P18384,7.236,7.236
P18385,1.148,1.148
P18387,9.582,9.582
P18388,6.972,6.972
P18391,4.197,4.197
P18399,3.915,3.915
P18407,8.367,8.367
P18409,8.787,8.787
P18411,9.488,9.488
P18414,9.005,9.005
P18415,6.756,6.756
P18419,7.891,7.891
P18420,2.345,2.345
P18424,6.264,6.264
P18427,9.112,9.112
P18430,7.233,7.233
P18435,3.86,3.86
P18438,5.086,5.086
P18446,1.927,1.927
P18447,0.7,0.7
P18452,4.846,4.846
P18453,4.685,4.685
P18456,9.501,9.501
P18459,1.068,1.068
P18464,2.111,2.111
P18472,5.314,5.314
P18473,4.772,4.772
P18475,0.159,0.159
P18476,1.469,1.469
P18485,4.318,4.318
P18492,5.363,5.363
P18495,0.866,0.866
P18496,2.892,2.892
P18500,1.89,1.89
P18502,6.764,6.764
P18503,0.835,0.835
P18505,0.544,0.544
P18510,3.88,3.88
P18513,1.024,1.024
P18515,8.34,8.34
P18516,4.906,4.906
P18518,1.755,1.755
P18520,3.721,3.721
P18521,1.978,1.978
P18524,2.242,2.242
P18526,5.479,5.479
P18527,5.563,5.563
P18528,7.55,7.55
P18529,1.686,1.686
P18536,2.534,2.534
P18539,7.192,7.192
P18540,0.049,0.049
P18542,0.648,0.648
P18543,0.565,0.565
P18544,9.506,9.506
P18549,6.548,6.548
P18555,5.504,5.504
P18561,9.039,9.039
P18566,3.331,3.331
P18567,5.413,5.413
P18569,9.748,9.748
P18570,1.012,1.012
P18571,4.276,4.276
P18574,1.54,1.54
P18576,5.162,5.162
P18577,2.74,2.74
P18584,9.778,9.778
P18585,2.496,2.496
P18591,9.498,9.498
P18593,7.027,7.027
P18597,8.523,8.523
P18602,2.448,2.448
P18603,2.541,2.541
P18604,8.054,8.054
P18611,8.554,8.554
P18612,1.335,1.335
P18614,8.276,8.276
P18618,4.053,4.053
P18619,0.619,0.619
P18622,5.958,5.958
P18623,7.739,7.739
P18624,4.711,4.711
P18627,0.908,0.908
P18639,5.13,5.13
P18641,1.801,1.801
P18644,0.722,0.722
P18652,4.089,4.089
P18654,9.119,9.119
P18659,5.675,5.675
P18661,0.982,0.982
P18663,8.254,8.254
P18664,4.13,4.13
P18668,9.019,9.019
P18672,6.273,6.273
P18675,8.626,8.626
P18676,4.821,4.821
P18679,3.691,3.691
P18680,3.008,3.008
P18684,2.597,2.597
P18687,2.705,2.705
P18688,9.19,9.19
P18691,1.782,1.782
P18692,2.58,2.58
P18701,2.577,2.577
P18705,7.531,7.531
P18709,1.345,1.345
P18710,4.871,4.871
P18711,5.275,5.275
P18712,4.479,4.479
P18714,1.854,1.854
P18721,4.6,4.6
P18723,5.563,5.563
P18724,3.436,3.436
P18730,9.501,9.501
P18733,1.974,1.974
P18734,4.555,4.555
P18735,9.604,9.604
P18740,5.293,5.293
P18742,7.858,7.858
P18752,5.245,5.245
P18753,5.122,5.122
P18754,3.622,3.622
P18755,5.872,5.872
P18757,6.439,6.439
P18761,0.558,0.558
P18762,0.492,0.492
P18767,3.031,3.031
P18772,0.886,0.886
P18775,1.403,1.403
P18778,9.732,9.732
P18779,8.231,8.231
P18780,7.723,7.723
P18787,7.777,7.777
P18791,8.291,8.291
P18792,2.973,2.973
P18799,8.342,8.342
P18800,3.403,3.403
P18803,3.894,3.894
P18806,0.375,0.375
P18808,0.893,0.893
P18809,6.979,6.979
P18812,3.806,3.806
P18823,4.314,4.314
P18825,2.446,2.446
P18828,4.911,4.911
P18829,0.793,0.793
P18837,8.562,8.562
P18838,8.117,8.117
P18842,5.007,5.007
P18844,9.882,9.882
P18855,7.554,7.554
P18857,2.254,2.254
P18859,6.653,6.653
P18860,2.952,2.952
P18861,2.899,2.899
P18864,7.777,7.777
P18865,5.026,5.026
P18867,3.311,3.311
P18870,7.48,7.48
P18871,9.76,9.76
P18874,4.602,4.602
P18875,8.905,8.905
P18876,1.506,1.506
P18879,9.745,9.745
P18881,3.111,3.111
P18882,2.84,2.84
P18883,1.463,1.463
P18884,3.487,3.487
P18886,3.369,3.369
P18887,0.762,0.762
P18891,8.009,8.009
P18893,2.453,2.453
P18895,1.068,1.068
P18898,1.08,1.08
P18899,5.805,5.805
P18900,6.991,6.991
P18907,0.787,0.787
P18914,9.756,9.756
P18915,4.176,4.176
P18918,8.708,8.708
P18920,2.848,2.848
P18921,6.119,6.119
P18926,3.853,3.853
P18930,0.604,0.604
P18935,8.492,8.492
P18945,4.74,4.74
P18946,8.214,8.214
P18947,1.487,1.487
P18949,8.341,8.341
P18951,5.596,5.596
P18952,8.622,8.622
P18954,9.557,9.557
P18958,1.607,1.607
P18959,0.441,0.441
P18964,7.462,7.462
P18966,6.836,6.836
P18967,2.991,2.991
P18969,4.906,4.906
P18974,6.213,6.213
P18975,5.524,5.524
P18976,3.008,3.008
P18977,0.895,0.895
P18981,3.187,3.187
P18985,8.895,8.895
P18988,0.933,0.933
P18989,6.013,6.013
P19002,6.812,6.812
P19005,5.478,5.478
P19009,4.27,4.27
P19015,0.024,0.024
P19018,9.184,9.184
P19021,9.999,9.999
P19025,6.222,6.222
P19030,7.258,7.258
P19044,0.732,0.732
P19046,1.696,1.696
P19048,4.623,4.623
P19050,7.453,7.453
P19054,5.08,5.08
P19057,9.6,9.6
P19059,8.681,8.681
P19060,7.034,7.034
P19062,6.711,6.711
P19064,9.252,9.252
P19066,3.091,3.091
P19067,8.74,8.74
P19070,4.086,4.086
P19072,8.628,8.628
P19077,4.669,4.669
P19080,3.945,3.945
P19081,1.683,1.683
P19083,9.329,9.329
P19088,7.815,7.815
P19089,7.769,7.769
P19090,6.237,6.237
P19091,1.362,1.362
P19093,0.314,0.314
P19095,8.041,8.041
P19096,2.937,2.937
P19100,5.933,5.933
P19102,3.275,3.275
P19104,9.291,9.291
P19110,0.412,0.412
P19111,8.364,8.364
P19112,1.683,1.683
P19119,4.949,4.949
P19120,6.242,6.242
P19122,7.523,7.523
P19125,7.615,7.615
P19132,1.208,1.208
P19133,9.547,9.547
P19137,6.019,6.019
P19140,4.028,4.028
P19144,7.324,7.324
P19150,4.791,4.791
P19151,3.038,3.038
P19152,0.477,0.477
P19154,1.828,1.828
P19155,0.809,0.809
P19166,1.41,1.41
P19169,6.206,6.206
P19178,9.648,9.648
P19180,0.892,0.892
P19181,0.89,0.89
P19183,6.239,6.239
P19187,7.992,7.992
P19191,3.425,3.425
P19192,6.247,6.247
P19196,6.059,6.059
P19197,6.023,6.023
P19198,3.948,3.948
P19200,2.373,2.373
P19204,1.086,1.086
P19205,5.227,5.227
P19209,5.067,5.067
P19214,6.573,6.573
P19216,3.755,3.755
P19217,9.162,9.162
P19220,1.014,1.014
P19221,1.436,1.436
P19222,5.707,5.707
P19225,1.693,1.693
P19226,1.155,1.155
P19231,0.043,0.043
P19238,7.957,7.957
P19240,9.671,9.671
P19242,1.013,1.013
P19243,9.737,9.737
P19245,8.272,8.272
P19249,2.217,2.217
P19256,7.183,7.183
P19259,9.441,9.441
P19262,4.666,4.666
P19263,7.945,7.945
P19264,4.972,4.972
P19266,3.662,3.662
P19281,7.955,7.955
P19285,6.747,6.747
P19287,1.644,1.644
P19290,9.085,9.085
P19291,2.964,2.964
P19292,4.985,4.985
P19297,7.254,7.254
P19299,8.064,8.064
P19300,1.712,1.712
P19301,4.139,4.139
P19303,3.524,3.524
P19305,1.85,1.85
P19306,7.252,7.252
P19314,2.322,2.322
P19320,4.935,4.935
P19326,3.418,3.418
P19331,0.346,0.346
P19332,7.945,7.945
P19333,9.087,9.087
P19334,7.781,7.781
P19337,9.777,9.777
P19338,2.62,2.62
P19340,7.083,7.083
P19348,9.121,9.121
P19354,2.773,2.773
P19355,5.8,5.8
P19357,1.238,1.238
P19359,7.203,7.203
P19361,6.874,6.874
P19364,5.9,5.9
P19368,8.82,8.82
P19369,4.494,4.494
P19371,0.848,0.848
P19374,9.45,9.45
P19375,7.535,7.535
P19376,9.918,9.918
P19377,7.521,7.521
P19378,1.553,1.553
P19379,4.746,4.746
P19380,9.273,9.273
P19383,8.114,8.114
P19385,0.137,0.137
P19389,5.955,5.955
P19391,7.014,7.014
P19393,8.482,8.482
P19395,0.277,0.277
P19396,7.653,7.653
P19400,0.912,0.912
P19402,8.421,8.421
P19404,8.018,8.018
P19405,0.473,0.473
P19408,3.802,3.802
P19410,4.969,4.969
P19411,9.568,9.568
P19412,2.29,2.29
P19416,2.264,2.264
P19419,1.367,1.367
P19425,2.577,2.577
P19428,6.975,6.975
P19433,8.464,8.464
P19435,1.829,1.829
P19438,4.666,4.666
P19446,7.524,7.524
P19454,5.614,5.614
P19466,2.535,2.535
P19467,4.753,4.753
P19469,0.153,0.153
P19472,8.252,8.252
P19476,1.072,1.072
P19477,7.599,7.599
P19478,4.008,4.008
P19481,5.392,5.392
P19490,5.549,5.549
P19492,7.947,7.947
P19495,8.511,8.511
P19496,3.311,3.311
P19497,4.126,4.126
P19501,2.025,2.025
P19503,6.014,6.014
P19504,0.886,0.886
P19507,6.954,6.954
P19510,9.416,9.416
P19520,7.304,7.304
P19523,4.754,4.754
P19529,1.298,1.298
P19530,8.405,8.405
P19532,1.209,1.209
P19534,8.137,8.137
P19539,5.364,5.364
P19541,1.181,1.181
P19542,3.273,3.273
P19550,4.919,4.919
P19554,1.547,1.547
P19558,6.064,6.064
P19559,2.633,2.633
P19560,5.283,5.283
P19567,9.961,9.961
P19571,9.297,9.297
P19572,3.493,3.493
P19573,2.926,2.926
