partsid,totalcfp,cfp
P16574,0.887,0.887
P16575,9.46,9.46
P16579,9.999,9.999
P16580,9.97,9.97
P16581,7.395,7.395
P16587,0.091,0.091
P16592,4.776,4.776
P16599,2.406,2.406
P16614,7.572,7.572
P16615,6.464,6.464
P16616,0.595,0.595
P16617,4.169,4.169
P16618,4.019,4.019
P16624,5.862,5.862
P16625,3.192,3.192
P16627,6.534,6.534
P16628,0.463,0.463
P16631,9.266,9.266
P16632,6.862,6.862
P16638,8.15,8.15
P16640,1.46,1.46
P16641,3.274,3.274
P16643,1.824,1.824
P16647,5.928,5.928
P16650,9.499,9.499
P16652,5.285,5.285
P16654,2.182,2.182
P16657,5.046,5.046
P16660,4.854,4.854
P16661,3.824,3.824
P16664,1.125,1.125
P16665,3.782,3.782
P16668,0.262,0.262
P16669,1.87,1.87
P16671,8.893,8.893
P16672,4.606,4.606
P16674,6.533,6.533
P16681,7.167,7.167
P16685,7.277,7.277
P16686,8.696,8.696
P16693,2.96,2.96
P16694,1.103,1.103
P16696,6.544,6.544
P16699,0.401,0.401
P16700,7.794,7.794
P16701,6.306,6.306
P16703,1.161,1.161
P16706,2.507,2.507
P16707,8.153,8.153
P16711,3.787,3.787
P16714,0.964,0.964
P16716,6.133,6.133
P16731,7.657,7.657
P16733,7.802,7.802
P16740,3.288,3.288
P16742,0.755,0.755
P16743,5.929,5.929
P16744,9.153,9.153
P16745,5.932,5.932
P16746,8.76,8.76
P16759,2.562,2.562
P16763,6.327,6.327
P16765,5.218,5.218
P16767,1.681,1.681
P16768,1.749,1.749
P16778,6.179,6.179
P16782,0.616,0.616
P16791,8.261,8.261
P16793,5.455,5.455
P16797,9.186,9.186
P16801,0.779,0.779
P16803,9.195,9.195
P16804,4.889,4.889
P16806,3.312,3.312
P16811,5.353,5.353
P16813,1.976,1.976
P16817,2.122,2.122
P16821,7.991,7.991
P16827,1.974,1.974
P16828,1.287,1.287
P16829,5.894,5.894
P16837,1.497,1.497
P16842,4.523,4.523
P16843,0.785,0.785
P16844,6.804,6.804
P16845,3.22,3.22
P16846,1.391,1.391
P16849,4.125,4.125
P16855,8.417,8.417
P16856,7.663,7.663
P16857,6.434,6.434
P16861,0.371,0.371
P16864,7.703,7.703
P16866,5.533,5.533
P16867,1.788,1.788
P16868,9.112,9.112
P16869,5.445,5.445
P16871,8.689,8.689
P16873,6.312,6.312
P16875,4.491,4.491
P16876,4.384,4.384
P16878,3.558,3.558
P16880,4.055,4.055
P16881,2.658,2.658
P16889,8.971,8.971
P16890,5.425,5.425
P16894,8.506,8.506
P16895,1.627,1.627
P16896,1.733,1.733
P16897,2.252,2.252
P16902,6.069,6.069
P16903,5.218,5.218
P16904,3.841,3.841
P16905,8.384,8.384
P16911,9.964,9.964
P16912,6.58,6.58
P16913,3.315,3.315
P16914,1.057,1.057
P16917,0.878,0.878
P16918,0.881,0.881
P16925,7.781,7.781
P16926,3.038,3.038
P16931,4.067,4.067
P16932,1.704,1.704
P16933,8.669,8.669
P16936,0.623,0.623
P16950,3.642,3.642
P16954,1.023,1.023
P16955,0.852,0.852
P16960,6.496,6.496
P16961,5.41,5.41
P16962,0.439,0.439
P16966,5.63,5.63
P16970,0.964,0.964
P16972,9.867,9.867
P16975,6.306,6.306
P16976,3.514,3.514
P16977,7.291,7.291
P16978,1.233,1.233
P16981,5.457,5.457
P16991,6.974,6.974
P16994,0.505,0.505
P16995,3.383,3.383
P16996,2.296,2.296
P16997,2.094,2.094
P16999,9.031,9.031
P17002,3.428,3.428
P17004,4.08,4.08
P17016,0.267,0.267
P17017,7.876,7.876
P17018,3.115,3.115
P17019,2.719,2.719
P17020,3.191,3.191
P17024,0.374,0.374
P17028,7.491,7.491
P17035,1.775,1.775
P17038,4.461,4.461
P17040,1.649,1.649
P17043,7.832,7.832
P17048,0.923,0.923
P17052,6.804,6.804
P17057,0.048,0.048
P17065,7.736,7.736
P17066,4.582,4.582
P17069,5.856,5.856
P17070,9.854,9.854
P17077,9.73,9.73
P17078,8.132,8.132
P17082,5.88,5.88
P17085,4.626,4.626
P17088,1.991,1.991
P17092,3.977,3.977
P17094,7.445,7.445
P17096,6.733,6.733
P17102,8.603,8.603
P17103,8.073,8.073
P17104,1.576,1.576
P17105,5.447,5.447
P17109,0.453,0.453
P17112,3.366,3.366
P17114,0.135,0.135
P17117,8.35,8.35
P17118,5.723,5.723
P17121,6.406,6.406
P17125,8.125,8.125
P17129,8.821,8.821
P17134,5.939,5.939
P17135,1.696,1.696
P17139,5.521,5.521
P17142,4.081,4.081
P17150,2.834,2.834
P17152,0.128,0.128
P17155,9.501,9.501
P17156,5.863,5.863
P17157,0.03,0.03
P17163,8.579,8.579
P17172,9.465,9.465
P17173,1.048,1.048
P17175,1.433,1.433
P17179,6.038,6.038
P17183,2.129,2.129
P17185,2.733,2.733
P17188,1.371,1.371
P17189,0.753,0.753
P17193,9.936,9.936
P17194,7.153,7.153
P17196,7.866,7.866
P17197,5.17,5.17
P17198,7.64,7.64
P17199,3.333,3.333
P17201,0.275,0.275
P17202,8.361,8.361
P17206,7.466,7.466
P17209,0.339,0.339
P17210,0.832,0.832
P17213,3.918,3.918
P17215,9.774,9.774
P17216,7.198,7.198
P17218,7.405,7.405
P17222,9.884,9.884
P17224,1.014,1.014
P17225,7.891,7.891
P17226,3.971,3.971
P17227,7.188,7.188
P17228,7.638,7.638
P17233,4.92,4.92
P17236,3.849,3.849
P17242,1.241,1.241
P17243,4.674,4.674
P17244,3.712,3.712
P17247,5.541,5.541
P17249,8.957,8.957
P17250,7.573,7.573
P17251,4.438,4.438
P17252,6.729,6.729
P17254,5.244,5.244
P17255,3.911,3.911
P17258,5.221,5.221
P17265,6.877,6.877
P17266,7.537,7.537
P17269,5.117,5.117
P17270,5.414,5.414
P17273,6.642,6.642
P17276,5.773,5.773
P17279,7.362,7.362
P17285,7.467,7.467
P17289,6.295,6.295
P17295,4.548,4.548
P17299,7.498,7.498
P17301,9.708,9.708
P17304,9.272,9.272
P17306,7.639,7.639
P17307,7.695,7.695
P17310,1.528,1.528
P17312,2.598,2.598
P17322,7.215,7.215
P17323,6.086,6.086
P17324,7.169,7.169
P17326,2.714,2.714
P17329,7.131,7.131
P17335,8.718,8.718
P17336,9.489,9.489
P17338,0.489,0.489
P17344,1.159,1.159
P17345,4.299,4.299
P17346,2.453,2.453
P17351,5.924,5.924
P17362,1.004,1.004
P17363,0.388,0.388
P17365,6.956,6.956
P17368,6.589,6.589
P17369,8.198,8.198
P17370,0.536,0.536
P17371,4.87,4.87
P17372,9.18,9.18
P17376,3.342,3.342
P17377,3.564,3.564
P17382,5.268,5.268
P17383,7.577,7.577
P17387,2.146,2.146
P17388,0.727,0.727
P17394,4.969,4.969
P17396,6.865,6.865
P17398,6.34,6.34
P17400,9.432,9.432
P17401,7.666,7.666
P17402,2.432,2.432
P17403,1.218,1.218
P17404,1.435,1.435
P17406,2.457,2.457
P17411,5.743,5.743
P17419,0.594,0.594
P17420,8.031,8.031
P17421,1.355,1.355
P17425,7.275,7.275
P17428,3.26,3.26
P17429,1.792,1.792
P17430,3.332,3.332
P17431,5.984,5.984
P17436,3.998,3.998
P17438,8.947,8.947
P17439,2.984,2.984
P17441,9.563,9.563
P17443,1.621,1.621
P17445,7.332,7.332
P17449,1.908,1.908
P17456,6.854,6.854
P17457,2.205,2.205
P17458,9.362,9.362
P17460,7.541,7.541
P17461,7.755,7.755
P17463,7.02,7.02
P17465,6.596,6.596
P17466,0.549,0.549
P17479,4.854,4.854
P17483,1.58,1.58
P17484,0.643,0.643
P17486,1.694,1.694
P17488,4.677,4.677
P17493,7.549,7.549
P17496,5.509,5.509
P17507,8.133,8.133
P17508,5.301,5.301
P17509,5.497,5.497
P17514,5.667,5.667
P17527,8.177,8.177
P17536,6.232,6.232
P17538,5.168,5.168
P17539,7.458,7.458
P17540,1.106,1.106
P17541,3.52,3.52
P17555,7.384,7.384
P17559,3.797,3.797
P17563,4.934,4.934
P17566,2.562,2.562
P17570,2.342,2.342
P17571,8.74,8.74
P17572,3.16,3.16
P17577,7.78,7.78
P17582,7.578,7.578
P17583,5.693,5.693
P17587,2.668,2.668
P17588,3.628,3.628
P17591,3.915,3.915
P17592,0.363,0.363
P17593,9.499,9.499
P17600,9.069,9.069
P17603,9.587,9.587
P17611,7.126,7.126
P17615,0.351,0.351
P17617,8.243,8.243
P17621,0.104,0.104
P17622,2.223,2.223
P17625,1.874,1.874
P17629,2.542,2.542
P17634,3.985,3.985
P17636,8.086,8.086
P17637,0.485,0.485
P17640,4.142,4.142
P17646,6.19,6.19
P17648,8.307,8.307
P17651,9.878,9.878
P17661,5.757,5.757
P17662,2.695,2.695
P17666,7.959,7.959
P17674,4.962,4.962
P17680,0.196,0.196
P17682,2.584,2.584
P17690,0.074,0.074
P17691,5.605,5.605
P17694,1.899,1.899
P17697,0.532,0.532
P17699,0.929,0.929
P17701,7.212,7.212
P17702,3.892,3.892
P17708,4.604,4.604
P17710,7.24,7.24
P17714,1.126,1.126
P17716,3.641,3.641
P17717,6.887,6.887
P17718,8.112,8.112
P17719,6.259,6.259
P17723,8.446,8.446
P17726,0.929,0.929
P17733,4.218,4.218
P17735,3.123,3.123
P17740,2.157,2.157
P17749,2.229,2.229
P17750,0.416,0.416
P17753,4.666,4.666
P17759,3.411,3.411
P17766,3.351,3.351
P17769,2.482,2.482
P17772,8.4,8.4
P17775,3.807,3.807
P17776,0.889,0.889
P17777,6.378,6.378
P17778,0.391,0.391
P17782,6.457,6.457
P17784,0.82,0.82
P17786,6.01,6.01
P17787,9.573,9.573
P17790,7.246,7.246
P17792,6.124,6.124
P17795,2.798,2.798
P17797,8.934,8.934
P17798,7.204,7.204
P17799,9.855,9.855
P17803,0.329,0.329
P17804,8.018,8.018
P17805,9.309,9.309
P17808,4.211,4.211
P17812,1.753,1.753
P17817,2.639,2.639
P17818,0.669,0.669
P17819,3.828,3.828
P17823,3.923,3.923
P17824,2.743,2.743
P17826,2.965,2.965
P17829,2.985,2.985
P17838,7.569,7.569
P17841,5.129,5.129
P17851,8.804,8.804
P17852,0.79,0.79
P17854,2.475,2.475
P17856,3.196,3.196
P17858,0.014,0.014
P17862,4.403,4.403
P17863,1.638,1.638
P17864,8.109,8.109
P17865,5.086,5.086
P17870,5.787,5.787
P17872,6.998,6.998
P17875,1.447,1.447
P17876,9.449,9.449
P17877,3.113,3.113
P17878,8.898,8.898
P17879,4.385,4.385
P17883,3.683,3.683
P17885,2.348,2.348
P17887,1.591,1.591
P17890,4.781,4.781
P17891,8.435,8.435
P17893,7.515,7.515
P17895,0.271,0.271
P17898,6.394,6.394
P17900,8.028,8.028
P17901,8.726,8.726
P17913,6.761,6.761
P17918,6.94,6.94
P17920,6.372,6.372
P17922,2.456,2.456
P17923,1.773,1.773
P17927,5.727,5.727
P17928,1.275,1.275
P17933,6.116,6.116
P17941,3.312,3.312
P17943,6.682,6.682
P17946,6.867,6.867
P17947,0.541,0.541
P17949,4.373,4.373
P17950,8.958,8.958
P17951,7.871,7.871
P17952,9.101,9.101
P17957,0.17,0.17
P17963,7.079,7.079
P17974,7.644,7.644
P17975,6.015,6.015
P17976,8.827,8.827
P17980,8.912,8.912
P17985,1.397,1.397
P17992,7.415,7.415
P17993,4.296,4.296
P18000,3.608,3.608
P18004,1.343,1.343
P18006,2.793,2.793
P18007,5.008,5.008
P18010,1.351,1.351
P18013,8.401,8.401
P18015,2.794,2.794
P18017,8.774,8.774
P18026,5.243,5.243
P18030,1.51,1.51
P18033,2.206,2.206
P18039,4.179,4.179
P18041,6.657,6.657
P18043,8.34,8.34
P18048,0.538,0.538
P18049,3.786,3.786
P18051,4.081,4.081
P18052,9.993,9.993
P18053,0.08,0.08
P18055,1.652,1.652
P18058,1.057,1.057
P18059,8.782,8.782
P18063,9.357,9.357
P18069,8.798,8.798
P18070,8.216,8.216
P18077,4.612,4.612
P18093,7.926,7.926
P18097,8.578,8.578
P18100,6.047,6.047
P18101,5.873,5.873
P18102,3.844,3.844
P18104,2.873,2.873
P18105,4.669,4.669
P18118,1.53,1.53
P18121,2.423,2.423
P18122,2.436,2.436
P18134,0.876,0.876
P18135,2.564,2.564
P18140,6.124,6.124
P18142,9.624,9.624
P18150,4.174,4.174
P18155,4.806,4.806
P18156,8.691,8.691
P18161,2.685,2.685
P18163,5.24,5.24
P18164,1.257,1.257
P18170,0.485,0.485
P18175,9.542,9.542
P18177,3.025,3.025
P18182,2.65,2.65
P18184,0.908,0.908
P18185,8.029,8.029
P18187,3.217,3.217
P18189,9.278,9.278
P18192,1.91,1.91
P18193,6.955,6.955
P18196,6.338,6.338
P18199,4.068,4.068
P18200,0.5,0.5
P18203,5.562,5.562
P18206,5.242,5.242
P18207,4.694,4.694
P18211,2.865,2.865
P18214,9.404,9.404
P18217,8.004,8.004
P18218,8.747,8.747
P18219,1.968,1.968
P18221,9.416,9.416
P18223,0.537,0.537
P18225,1.769,1.769
P18228,6.672,6.672
P18231,6.339,6.339
P18245,4.437,4.437
P18249,6.655,6.655
P18256,6.002,6.002
P18257,1.847,1.847
P18259,3.751,3.751
P18260,9.939,9.939
P18261,3.335,3.335
P18268,4.884,4.884
P18271,5.437,5.437
P18272,4.918,4.918
P18279,2.39,2.39
P18282,0.37,0.37
P18285,7.954,7.954
P18287,5.151,5.151
P18289,5.096,5.096
P18290,9.187,9.187
P18291,5.573,5.573
P18292,1.923,1.923
P18293,9.244,9.244
P18300,9.976,9.976
P18302,9.418,9.418
P18304,4.083,4.083
P18305,1.307,1.307
P18307,0.456,0.456
P18310,2.983,2.983
P18311,4.686,4.686
P18315,2.041,2.041
P18317,2.843,2.843
P18318,2.591,2.591
P18319,7.397,7.397
P18321,1.07,1.07
P18330,7.393,7.393
P18331,0.091,0.091
P18333,7.966,7.966
P18334,3.705,3.705
P18337,3.792,3.792
P18340,7.71,7.71
P18343,8.672,8.672
P18344,1.478,1.478
P18350,3.793,3.793
P18352,5.015,5.015
P18355,6.459,6.459
P18356,3.909,3.909
P18360,4.198,4.198
P18365,2.177,2.177
P18367,1.226,1.226
P18369,7.313,7.313
P18372,7.477,7.477
P18376,0.934,0.934
P18380,2.248,2.248
P18383,2.026,2.026
P18386,4.211,4.211
P18389,8.046,8.046
P18396,8.653,8.653
P18397,4.5,4.5
P18400,8.097,8.097
P18402,8.586,8.586
P18403,9.015,9.015
P18404,5.225,5.225
P18406,1.458,1.458
P18408,3.895,3.895
P18410,2.793,2.793
P18416,3.637,3.637
P18417,5.308,5.308
P18421,5.587,5.587
P18423,0.286,0.286
P18426,3.765,3.765
P18431,8.105,8.105
P18432,6.774,6.774
P18433,0.898,0.898
P18437,9.782,9.782
P18440,1.367,1.367
P18441,9.504,9.504
P18443,9.771,9.771
P18451,9.203,9.203
P18454,7.233,7.233
P18457,0.388,0.388
P18458,2.096,2.096
P18463,4.304,4.304
P18465,2.804,2.804
P18466,9.355,9.355
P18471,1.698,1.698
P18477,6.637,6.637
P18481,3.333,3.333
P18484,6.832,6.832
P18486,1.319,1.319
P18487,8.686,8.686
P18489,0.003,0.003
P18497,1.118,1.118
P18499,3.848,3.848
P18507,8.386,8.386
P18512,7.683,7.683
P18514,9.979,9.979
P18522,0.489,0.489
P18523,7.686,7.686
P18530,3.767,3.767
P18532,6.804,6.804
P18534,6.432,6.432
P18541,9.734,9.734
P18547,8.572,8.572
P18550,8.469,8.469
P18552,9.172,9.172
P18554,2.486,2.486
P18559,0.726,0.726
P18560,6.734,6.734
P18563,2.779,2.779
P18572,7.561,7.561
P18579,4.897,4.897
P18581,4.159,4.159
P18582,3.925,3.925
P18583,2.558,2.558
P18586,0.703,0.703
P18587,5.279,5.279
P18589,9.392,9.392
P18592,3.617,3.617
P18598,1.026,1.026
P18600,2.596,2.596
P18601,9.708,9.708
P18605,0.717,0.717
P18606,0.656,0.656
P18608,2.453,2.453
P18610,5.041,5.041
P18613,0.096,0.096
P18616,0.162,0.162
P18621,4.591,4.591
P18626,2.565,2.565
P18628,5.975,5.975
P18632,7.816,7.816
P18633,9.484,9.484
P18634,5.774,5.774
P18635,3.669,3.669
P18636,0.068,0.068
P18637,1.556,1.556
P18638,5.803,5.803
P18640,8.26,8.26
P18648,3.443,3.443
P18650,5.469,5.469
P18651,0.697,0.697
P18655,1.11,1.11
P18656,2.518,2.518
P18658,7.422,7.422
P18667,1.52,1.52
P18670,6.242,6.242
P18673,8.458,8.458
P18674,0.518,0.518
P18677,7.606,7.606
P18681,3.727,3.727
P18682,4.06,4.06
P18689,0.61,0.61
P18696,2.807,2.807
P18702,5.937,5.937
P18703,3.515,3.515
P18706,6.588,6.588
P18707,6.211,6.211
P18716,4.058,4.058
P18717,2.577,2.577
P18718,7.139,7.139
P18726,3.971,3.971
P18729,5.07,5.07
P18731,5.16,5.16
P18732,7.099,7.099
P18739,5.261,5.261
P18741,1.903,1.903
P18743,9.884,9.884
P18745,9.729,9.729
P18746,4.383,4.383
P18750,8.424,8.424
P18751,5.099,5.099
P18758,7.617,7.617
P18764,2.033,2.033
P18765,9.326,9.326
P18770,5.429,5.429
P18771,8.849,8.849
P18776,2.994,2.994
P18777,6.398,6.398
P18783,7.231,7.231
P18784,1.278,1.278
P18785,3.396,3.396
P18786,6.427,6.427
P18789,9.704,9.704
P18794,6.333,6.333
P18797,0.69,0.69
P18798,2.642,2.642
P18802,3.664,3.664
P18810,2.722,2.722
P18811,0.777,0.777
P18813,7.353,7.353
P18814,9.747,9.747
P18819,1.617,1.617
P18820,0.367,0.367
P18821,8.262,8.262
P18824,5.437,5.437
P18826,1.093,1.093
P18832,6.677,6.677
P18834,8.545,8.545
P18840,4.321,4.321
P18846,4.22,4.22
P18850,8.832,8.832
P18858,1.117,1.117
P18862,7.723,7.723
P18863,6.895,6.895
P18866,1.701,1.701
P18878,2.133,2.133
P18890,9.099,9.099
P18892,0.93,0.93
P18896,9.316,9.316
P18897,4.809,4.809
P18902,6.283,6.283
P18903,3.923,3.923
P18909,4.793,4.793
P18910,9.239,9.239
P18912,2.031,2.031
P18917,9.902,9.902
P18919,1.239,1.239
P18922,0.727,0.727
P18924,5.903,5.903
P18925,3.061,3.061
P18927,0.05,0.05
P18928,7.027,7.027
P18931,6.752,6.752
P18932,7.384,7.384
P18934,6.483,6.483
P18936,9.45,9.45
P18937,6.448,6.448
P18938,3.806,3.806
P18939,1.42,1.42
P18940,9.794,9.794
P18941,6.13,6.13
P18942,2.805,2.805
P18943,5.625,5.625
P18953,2.554,2.554
P18955,5.45,5.45
P18956,3.412,3.412
P18962,4.463,4.463
P18963,2.621,2.621
P18968,2.167,2.167
P18970,1.459,1.459
P18971,6.799,6.799
P18972,9.865,9.865
P18973,0.985,0.985
P18978,8.235,8.235
P18983,9.006,9.006
P18984,5.571,5.571
P18986,7.189,7.189
P18987,0.87,0.87
P18991,4.153,4.153
P18992,8.052,8.052
P18994,5.732,5.732
P18997,5.317,5.317
P18998,6.785,6.785
P19008,9.168,9.168
P19016,6.045,6.045
P19020,5.691,5.691
P19022,7.927,7.927
P19024,9.6,9.6
P19026,1.393,1.393
P19027,8.076,8.076
P19029,8.256,8.256
P19034,0.246,0.246
P19036,1.738,1.738
P19039,2.758,2.758
P19041,4.445,4.445
P19042,1.376,1.376
P19043,8.142,8.142
P19047,7.437,7.437
P19049,1.812,1.812
P19051,2.538,2.538
P19052,7.801,7.801
P19053,6.758,6.758
P19068,6.476,6.476
P19071,5.294,5.294
P19073,4.567,4.567
P19074,6.817,6.817
P19076,3.004,3.004
P19087,8.298,8.298
P19094,8.104,8.104
P19097,0.892,0.892
P19101,8.236,8.236
P19103,0.506,0.506
P19105,9.594,9.594
P19107,0.53,0.53
P19109,3.823,3.823
P19117,7.138,7.138
P19118,7.742,7.742
P19121,8.528,8.528
P19123,6.607,6.607
P19124,1.016,1.016
P19128,3.276,3.276
P19130,0.079,0.079
P19134,5.295,5.295
P19135,4.183,4.183
P19136,3.631,3.631
P19139,8.938,8.938
P19146,6.293,6.293
P19153,9.251,9.251
P19156,6.342,6.342
P19157,9.816,9.816
P19162,2.967,2.967
P19164,4.226,4.226
P19165,6.985,6.985
P19167,1.421,1.421
P19168,4.463,4.463
P19172,6.238,6.238
P19174,8.665,8.665
P19175,0.86,0.86
P19176,2.479,2.479
P19177,0.317,0.317
P19182,8.01,8.01
P19188,0.893,0.893
P19194,3.086,3.086
P19195,1.4,1.4
P19199,8.24,8.24
P19203,2.153,2.153
P19212,5.28,5.28
P19213,8.389,8.389
P19215,1.861,1.861
P19218,2.102,2.102
P19219,1.141,1.141
P19223,7.503,7.503
P19224,5.509,5.509
P19227,9.864,9.864
P19228,2.525,2.525
P19229,2.061,2.061
P19232,2.082,2.082
P19235,8.068,8.068
P19236,7.857,7.857
P19237,7.537,7.537
P19241,1.854,1.854
P19244,3.828,3.828
P19248,0.233,0.233
P19250,3.003,3.003
P19252,3.039,3.039
P19265,2.408,2.408
P19267,8.377,8.377
P19270,1.65,1.65
P19271,9.977,9.977
P19275,5.667,5.667
P19276,0.926,0.926
P19278,9.771,9.771
P19280,1.306,1.306
P19282,2.644,2.644
P19284,1.304,1.304
P19286,1.006,1.006
P19288,5.929,5.929
P19294,9.757,9.757
P19296,1.855,1.855
P19302,2.727,2.727
P19309,7.121,7.121
P19310,5.797,5.797
P19311,5.783,5.783
P19315,9.517,9.517
P19319,8.176,8.176
P19321,7.514,7.514
P19323,5.556,5.556
P19327,5.353,5.353
P19329,9.889,9.889
P19330,8.838,8.838
P19336,8.015,8.015
P19339,7.144,7.144
P19350,2.38,2.38
P19352,1.513,1.513
P19353,9.285,9.285
P19358,3.293,3.293
P19360,1.245,1.245
P19365,6.011,6.011
P19366,5.236,5.236
P19373,8.612,8.612
P19381,5.73,5.73
P19382,0.571,0.571
P19384,8.64,8.64
P19386,7.804,7.804
P19387,6.098,6.098
P19388,1.534,1.534
P19392,0.904,0.904
P19397,5.746,5.746
P19399,6.688,6.688
P19403,4.714,4.714
P19406,2.376,2.376
P19407,0.162,0.162
P19413,6.52,6.52
P19414,5.954,5.954
P19417,9.365,9.365
P19418,7.255,7.255
P19421,8.835,8.835
P19422,8.455,8.455
P19424,0.105,0.105
P19427,3.058,3.058
P19429,5.45,5.45
P19430,8.277,8.277
P19432,1.155,1.155
P19434,6.805,6.805
P19437,2.883,2.883
P19440,2.61,2.61
P19442,4.964,4.964
P19447,1.167,1.167
P19449,7.543,7.543
P19451,8.764,8.764
P19453,4.783,4.783
P19455,8.434,8.434
P19456,6.428,6.428
P19459,6.704,6.704
P19463,4.292,4.292
P19464,5.333,5.333
P19470,1.669,1.669
P19480,6.886,6.886
P19483,6.182,6.182
P19484,5.106,5.106
P19486,2.861,2.861
P19488,9.741,9.741
P19491,9.964,9.964
P19493,1.11,1.11
P19498,6.933,6.933
P19499,7.732,7.732
P19502,4.153,4.153
P19508,9.747,9.747
P19509,9.38,9.38
P19511,0.248,0.248
P19514,9.454,9.454
P19516,3.932,3.932
P19517,5.303,5.303
P19518,2.894,2.894
P19521,1.445,1.445
P19522,8.149,8.149
P19526,6.621,6.621
P19527,5.622,5.622
P19533,4.796,4.796
P19536,2.481,2.481
P19537,9.831,9.831
P19540,6.878,6.878
P19546,2.06,2.06
P19547,5.225,5.225
P19549,4.236,4.236
P19551,5.941,5.941
P19555,0.977,0.977
P19556,2.826,2.826
P19557,9.184,9.184
P19561,3.482,3.482
P19562,9.633,9.633
P19565,4.572,4.572
P19566,2.445,2.445
P19568,4.163,4.163
P19569,4.546,4.546
P19578,0.601,0.601
P19582,9.668,9.668
P19583,9.607,9.607
P19587,8.587,8.587
P19588,3.023,3.023
P19589,1.223,1.223
P19590,0.627,0.627
P19599,3.041,3.041
P19601,7.809,7.809
P19603,8.735,8.735
P19608,1.933,1.933
P19612,9.157,9.157
P19617,6.004,6.004
P19619,8.802,8.802
P19621,3.962,3.962
P19627,1.255,1.255
P19628,4.469,4.469
P19635,7.015,7.015
P19639,2.044,2.044
P19645,3.038,3.038
P19646,7.122,7.122
P19648,0.459,0.459
P19649,3.244,3.244
P19653,2.493,2.493
P19655,6.194,6.194
P19656,3.529,3.529
P19661,0.959,0.959
P19662,8.801,8.801
P19667,8.653,8.653
P19668,4.865,4.865
P19669,2.785,2.785
P19670,6.342,6.342
P19671,8.871,8.871
P19675,1.313,1.313
P19676,4.036,4.036
P19677,4.413,4.413
P19693,2.417,2.417
P19696,0.599,0.599
P19699,9.86,9.86
P19700,6.421,6.421
P19705,2.639,2.639
P19707,0.285,0.285
P19714,8.393,8.393
P19720,1.208,1.208
P19722,0.394,0.394
P19723,1.235,1.235
P19726,8.816,8.816
P19730,2.004,2.004
P19731,1.475,1.475
P19736,3.639,3.639
P19738,3.275,3.275
P19739,4.403,4.403
P19746,2.476,2.476
P19752,7.445,7.445
P19753,9.708,9.708
P19764,3.574,3.574
P19765,6.286,6.286
P19768,3.73,3.73
P19770,7.767,7.767
P19772,4.412,4.412
P19773,6.166,6.166
P19774,7.22,7.22
P19779,0.708,0.708
P19786,3.785,3.785
P19797,4.087,4.087
P19799,7.407,7.407
P19805,4.158,4.158
P19809,3.118,3.118
P19810,1.953,1.953
P19816,8.704,8.704
P19819,0.986,0.986
P19826,3.536,3.536
P19827,6.311,6.311
P19828,6.908,6.908
P19840,6.8,6.8
P19841,7.661,7.661
P19844,3.511,3.511
P19850,6.279,6.279
P19851,0.403,0.403
P19852,9.962,9.962
P19854,0.885,0.885
P19857,2.06,2.06
P19858,9.674,9.674
P19861,3.157,3.157
P19862,5.135,5.135
P19864,0.532,0.532
P19865,8.203,8.203
P19867,2.441,2.441
P19870,5.53,5.53
P19872,4.783,4.783
P19874,3.382,3.382
P19875,3.406,3.406
P19880,2.485,2.485
P19881,1.192,1.192
P19884,6.816,6.816
P19886,5.338,5.338
P19892,3.579,3.579
P19896,3.31,3.31
P19898,2.477,2.477
P19899,2.533,2.533
P19901,7.519,7.519
P19902,2.784,2.784
P19903,1.724,1.724
P19905,6.503,6.503
P19913,0.032,0.032
P19914,6.568,6.568
P19924,0.563,0.563
P19926,0.662,0.662
P19929,7.019,7.019
P19930,2.077,2.077
P19932,2.406,2.406
P19934,4.8,4.8
P19935,7.308,7.308
P19936,7.026,7.026
P19937,4.358,4.358
P19942,2.703,2.703
P19944,2.245,2.245
P19947,0.619,0.619
P19953,3.808,3.808
P19956,9.731,9.731
P19957,9.068,9.068
P19962,1.557,1.557
P19964,2.286,2.286
P19968,0.32,0.32
P19969,7.617,7.617
P19975,6.222,6.222
P19976,6.837,6.837
P19979,2.416,2.416
P19980,0.267,0.267
P19982,1.95,1.95
P19987,2.242,2.242
P19988,3.863,3.863
P19989,8.668,8.668
P19990,0.325,0.325
P19993,0.49,0.49
P19994,0.776,0.776
P19995,4.161,4.161
P19998,4.383,4.383
P19999,1.132,1.132
P20001,1.357,1.357
P20002,7.556,7.556
P20004,5.132,5.132
P20006,8.501,8.501
P20007,5.256,5.256
P20010,9.074,9.074
P20013,3.536,3.536
P20018,5.655,5.655
P20019,0.344,0.344
P20028,0.707,0.707
P20029,0.572,0.572
P20033,3.154,3.154
P20034,3.822,3.822
P20038,5.282,5.282
P20041,6.918,6.918
P20044,9.472,9.472
P20045,6.978,6.978
P20047,6.387,6.387
P20048,2.374,2.374
P20050,5.205,5.205
P20052,9.589,9.589
P20053,4.367,4.367
P20054,6.73,6.73
P20056,4.639,4.639
P20057,6.443,6.443
P20058,2.302,2.302
P20064,1.772,1.772
P20067,1.135,1.135
P20075,5.167,5.167
P20077,5.939,5.939
P20079,4.756,4.756
P20084,4.6,4.6
P20086,6.343,6.343
P20090,8.501,8.501
P20094,8.005,8.005
P20103,6.335,6.335
P20105,7.538,7.538
P20106,3.899,3.899
P20117,0.362,0.362
