partsid,totalcfp,cfp
P06990,5.77,5.77
P06993,7.719,7.719
P06995,0.228,0.228
P06998,0.606,0.606
P06999,0.987,0.987
P07002,4.511,4.511
P07003,4.7,4.7
P07004,7.923,7.923
P07005,5.587,5.587
P07009,8.704,8.704
P07015,6.882,6.882
P07018,6.384,6.384
P07021,7.334,7.334
P07023,1.445,1.445
P07025,7.797,7.797
P07028,2.423,2.423
P07029,4.503,4.503
P07030,1.604,1.604
P07031,5.651,5.651
P07032,3.415,3.415
P07039,2.581,2.581
P07041,0.04,0.04
P07042,1.723,1.723
P07043,9.574,9.574
P07047,4.062,4.062
P07049,5.551,5.551
P07053,0.326,0.326
P07055,4.605,4.605
P07060,5.713,5.713
P07061,9.152,9.152
P07064,7.679,7.679
P07068,6.671,6.671
P07069,7.901,7.901
P07072,2.19,2.19
P07073,9.151,9.151
P07076,9.851,9.851
P07078,9.168,9.168
P07080,9.781,9.781
P07082,7.927,7.927
P07083,1.702,1.702
P07086,7.388,7.388
P07088,3.822,3.822
P07095,0.484,0.484
P07099,8.672,8.672
P07100,2.73,2.73
P07101,3.805,3.805
P07106,5.448,5.448
P07108,3.877,3.877
P07109,6.318,6.318
P07110,8.814,8.814
P07111,8.799,8.799
P07114,0.874,0.874
P07118,8.169,8.169
P07119,7.243,7.243
P07120,9.505,9.505
P07122,4.542,4.542
P07123,1.681,1.681
P07127,7.345,7.345
P07139,8.616,8.616
P07140,4.06,4.06
P07143,3.846,3.846
P07146,6.282,6.282
P07148,6.992,6.992
P07152,1.285,1.285
P07154,9.062,9.062
P07158,1.894,1.894
P07159,4.715,4.715
P07161,4.205,4.205
P07169,2.708,2.708
P07171,0.013,0.013
P07174,3.133,3.133
P07179,8.303,8.303
P07181,8.153,8.153
P07183,1.263,1.263
P07184,3.445,3.445
P07189,2.817,2.817
P07191,8.173,8.173
P07192,4.826,4.826
P07193,9.055,9.055
P07195,1.476,1.476
P07200,7.424,7.424
P07206,0.318,0.318
P07207,9.818,9.818
P07209,0.62,0.62
P07211,9.431,9.431
P07212,9.506,9.506
P07214,7.936,7.936
P07215,5.84,5.84
P07218,0.596,0.596
P07220,0.685,0.685
P07221,6.276,6.276
P07223,3.754,3.754
P07224,7.195,7.195
P07226,1.978,1.978
P07230,4.373,4.373
P07232,7.569,7.569
P07235,7.195,7.195
P07240,4.342,4.342
P07242,3.982,3.982
P07243,5.865,5.865
P07250,2.348,2.348
P07252,4.454,4.454
P07255,3.887,3.887
P07256,0.398,0.398
P07257,6.744,6.744
P07258,8.674,8.674
P07262,0.378,0.378
P07265,8.42,8.42
P07266,4.32,4.32
P07271,7.908,7.908
P07272,9.85,9.85
P07275,8.831,8.831
P07278,5.673,5.673
P07280,4.444,4.444
P07285,3.634,3.634
P07286,4.096,4.096
P07287,9.36,9.36
P07288,9.792,9.792
P07293,4.37,4.37
P07294,9.018,9.018
P07295,1.46,1.46
P07297,1.695,1.695
P07298,1.191,1.191
P07300,2.032,2.032
P07302,2.943,2.943
P07303,0.815,0.815
P07305,1.04,1.04
P07306,6.512,6.512
P07311,3.544,3.544
P07315,6.894,6.894
P07318,1.848,1.848
P07321,7.136,7.136
P07325,3.217,3.217
P07326,1.414,1.414
P07327,8.767,8.767
P07330,4.671,4.671
P07333,4.564,4.564
P07334,7.891,7.891
P07336,1.535,1.535
P07340,0.432,0.432
P07342,6.473,6.473
P07343,8.094,8.094
P07346,1.92,1.92
P07352,3.174,3.174
P07357,4.562,4.562
P07358,2.002,2.002
P07363,0.9,0.9
P07364,2.968,2.968
P07373,9.576,9.576
P07375,2.761,2.761
P07379,5.374,5.374
P07380,4.893,4.893
P07382,6.334,6.334
P07384,6.412,6.412
P07392,4.114,4.114
P07395,9.696,9.696
P07396,0.407,0.407
P07404,1.741,1.741
P07407,3.922,3.922
P07408,0.684,0.684
P07409,6.467,6.467
P07411,1.01,1.01
P07413,8.786,8.786
P07414,6.833,6.833
P07415,0.028,0.028
P07417,2.164,2.164
P07419,5.376,5.376
P07421,8.272,8.272
P07426,2.538,2.538
P07428,8.083,8.083
P07430,0.944,0.944
P07431,0.194,0.194
P07432,4.255,4.255
P07435,1.108,1.108
P07441,9.887,9.887
P07442,0.811,0.811
P07448,3.539,3.539
P07450,8.591,8.591
P07455,6.366,6.366
P07459,9.905,9.905
P07461,6.308,6.308
P07462,7.42,7.42
P07464,4.95,4.95
P07467,7.278,7.278
P07471,5.606,5.606
P07474,9.233,9.233
P07487,3.548,3.548
P07489,4.76,4.76
P07490,5.272,5.272
P07492,4.325,4.325
P07494,4.472,4.472
P07495,8.794,8.794
P07496,6.647,6.647
P07498,6.124,6.124
P07501,5.56,5.56
P07506,2.246,2.246
P07511,7.782,7.782
P07517,1.363,1.363
P07518,9.667,9.667
P07521,9.653,9.653
P07522,7.697,7.697
P07524,6.697,6.697
P07526,2.258,2.258
P07527,3.743,3.743
P07534,0.245,0.245
P07536,2.452,2.452
P07541,6.122,6.122
P07544,2.854,2.854
P07549,5.164,5.164
P07553,1.236,1.236
P07554,0.013,0.013
P07557,1.207,1.207
P07558,2.948,2.948
P07560,5.655,5.655
P07564,1.004,1.004
P07566,3.639,3.639
P07570,7.499,7.499
P07576,8.058,8.058
P07580,9.384,9.384
P07585,4.641,4.641
P07589,2.151,2.151
P07590,6.264,6.264
P07591,5.451,5.451
P07599,5.404,5.404
P07606,1.328,1.328
P07613,4.362,4.362
P07616,6.136,6.136
P07621,2.619,2.619
P07622,9.227,9.227
P07623,0.98,0.98
P07626,6.207,6.207
P07627,0.363,0.363
P07628,2.871,2.871
P07629,7.158,7.158
P07631,0.085,0.085
P07634,7.965,7.965
P07635,6.472,6.472
P07641,2.164,2.164
P07646,5.21,5.21
P07648,6.832,6.832
P07653,9.059,9.059
P07654,8.696,8.696
P07657,3.661,3.661
P07667,1.552,1.552
P07673,2.126,2.126
P07674,1.037,1.037
P07677,8.83,8.83
P07678,3.445,3.445
P07680,0.491,0.491
P07682,5.509,5.509
P07683,7.574,7.574
P07684,1.584,1.584
P07685,3.211,3.211
P07688,2.12,2.12
P07702,5.895,5.895
P07709,6.643,6.643
P07710,7.563,7.563
P07717,3.315,3.315
P07719,5.298,5.298
P07720,3.383,3.383
P07723,5.559,5.559
P07724,3.196,3.196
P07726,7.443,7.443
P07729,5.014,5.014
P07731,9.314,9.314
P07732,1.265,1.265
P07734,8.701,8.701
P07735,0.103,0.103
P07736,0.216,0.216
P07737,8.842,8.842
P07753,3.838,3.838
P07762,9.359,9.359
P07767,8.417,8.417
P07768,3.663,3.663
P07772,2.752,2.752
P07775,3.095,3.095
P07777,3.047,3.047
P07778,1.04,1.04
P07791,3.086,3.086
P07794,2.861,2.861
P07796,9.095,9.095
P07798,4.489,4.489
P07801,3.994,3.994
P07802,3.792,3.792
P07805,6.047,6.047
P07806,7.187,7.187
P07814,9.508,9.508
P07818,6.003,6.003
P07819,9.395,9.395
P07822,8.288,8.288
P07825,4.012,4.012
P07826,5.956,5.956
P07828,4.719,4.719
P07831,3.125,3.125
P07834,3.508,3.508
P07835,9.072,9.072
P07840,0.938,0.938
P07849,8.829,8.829
P07852,1.51,1.51
P07858,3.619,3.619
P07867,5.936,5.936
P07870,5.895,5.895
P07871,9.657,9.657
P07881,7.323,7.323
P07882,1.318,1.318
P07884,0.156,0.156
P07887,9.298,9.298
P07891,1.137,1.137
P07894,4.24,4.24
P07898,2.366,2.366
P07900,4.64,4.64
P07901,2.204,2.204
P07904,6.852,6.852
P07910,8.766,8.766
P07916,1.01,1.01
P07917,0.458,0.458
P07918,1.931,1.931
P07920,9.19,9.19
P07922,6.391,6.391
P07923,7.333,7.333
P07925,3.181,3.181
P07927,8.301,8.301
P07930,6.654,6.654
P07935,9.787,9.787
P07938,1.734,1.734
P07939,1.501,1.501
P07941,1.675,1.675
P07948,9.307,9.307
P07952,6.167,6.167
P07954,0.076,0.076
P07958,7.87,7.87
P07959,1.031,1.031
P07964,2.679,2.679
P07967,5.08,5.08
P07969,7.286,7.286
P07970,0.725,0.725
P07971,2.914,2.914
P07972,6.599,6.599
P07983,3.869,3.869
P07984,0.22,0.22
P07992,2.885,2.885
P07993,9.84,9.84
P07995,8.822,8.822
P08002,9.24,9.24
P08004,1.245,1.245
P08005,4.067,4.067
P08009,2.442,2.442
P08011,5.881,5.881
P08017,8.839,8.839
P08018,4.216,4.216
P08019,3.834,3.834
P08023,9.126,9.126
P08024,5.305,5.305
P08027,6.288,6.288
P08029,1.084,1.084
P08031,0.184,0.184
P08035,7.947,7.947
P08036,6.777,6.777
P08037,7.406,7.406
P08040,5.627,5.627
P08051,0.347,0.347
P08052,0.578,0.578
P08054,6.388,6.388
P08057,2.118,2.118
P08062,0.859,0.859
P08064,5.272,5.272
P08068,1.288,1.288
P08070,2.163,2.163
P08071,7.185,7.185
P08072,4.698,4.698
P08078,1.278,1.278
P08082,3.365,3.365
P08083,8.2,8.2
P08084,5.488,5.488
P08093,1.351,1.351
P08094,9.48,9.48
P08101,4.891,4.891
P08103,1.73,1.73
P08113,1.078,1.078
P08117,9.328,9.328
P08118,7.371,7.371
P08122,6.86,6.86
P08124,1.694,1.694
P08126,6.512,6.512
P08128,6.363,6.363
P08130,7.581,7.581
P08137,9.474,9.474
P08138,8.428,8.428
P08143,4.192,4.192
P08144,5.324,5.324
P08145,0.227,0.227
P08146,3.543,3.543
P08149,4.28,4.28
P08153,1.792,1.792
P08163,1.461,1.461
P08165,3.743,3.743
P08169,1.217,1.217
P08171,3.467,3.467
P08172,1.488,1.488
P08178,4.819,4.819
P08183,4.161,4.161
P08184,1.134,1.134
P08185,4.531,4.531
P08187,7.745,7.745
P08191,9.882,9.882
P08192,3.876,3.876
P08193,1.582,1.582
P08195,1.957,1.957
P08196,1.976,1.976
P08197,5.762,5.762
P08199,2.524,2.524
P08200,8.171,8.171
P08201,0.668,0.668
P08203,2.11,2.11
P08204,1.891,1.891
P08208,6.902,6.902
P08209,2.475,2.475
P08211,1.183,1.183
P08212,0.912,0.912
P08214,4.481,4.481
P08215,9.857,9.857
P08218,7.794,7.794
P08220,2.83,2.83
P08225,0.034,0.034
P08230,0.354,0.354
P08231,3.913,3.913
P08236,3.868,3.868
P08237,2.864,2.864
P08238,4.409,4.409
P08249,5.206,5.206
P08250,7.368,7.368
P08261,7.546,7.546
P08263,0.852,0.852
P08265,0.019,0.019
P08266,2.892,2.892
P08267,2.188,2.188
P08270,9.722,9.722
P08272,8.746,8.746
P08273,0.323,0.323
P08276,0.991,0.991
P08284,3.814,3.814
P08290,9.274,9.274
P08298,6.563,6.563
P08299,9.907,9.907
P08302,3.535,3.535
P08303,9.222,9.222
P08304,1.691,1.691
P08305,2.9,2.9
P08308,6.147,6.147
P08311,7.213,7.213
P08313,8.458,8.458
P08316,9.658,9.658
P08319,3.466,3.466
P08320,3.927,3.927
P08323,1.844,1.844
P08324,1.365,1.365
P08325,2.911,2.911
P08326,5.516,5.516
P08329,2.297,2.297
P08331,2.896,2.896
P08332,8.997,8.997
P08336,1.869,1.869
P08337,7.634,7.634
P08338,3.096,3.096
P08341,6.231,6.231
P08344,3.148,3.148
P08349,0.947,0.947
P08350,7.977,7.977
P08351,4.418,4.418
P08353,5.16,5.16
P08360,2.614,2.614
P08362,1.034,1.034
P08368,5.671,5.671
P08369,7.092,7.092
P08370,1.055,1.055
P08371,1.677,1.677
P08372,6.765,6.765
P08373,0.228,0.228
P08377,3.722,3.722
P08378,6.006,6.006
P08381,2.068,2.068
P08383,2.82,2.82
P08385,5.244,5.244
P08387,5.614,5.614
P08388,3.955,3.955
P08392,7.643,7.643
P08393,3.052,3.052
P08394,6.576,6.576
P08397,5.302,5.302
P08400,8.187,8.187
P08403,0.539,0.539
P08405,3.251,3.251
P08407,7.94,7.94
P08408,9.546,9.546
P08410,7.878,7.878
P08412,7.866,7.866
P08418,3.531,3.531
P08419,0.297,0.297
P08421,4.385,4.385
P08425,3.115,3.115
P08429,1.604,1.604
P08431,6.882,6.882
P08433,7.449,7.449
P08437,7.706,7.706
P08441,2.728,2.728
P08446,5.227,5.227
P08447,4.07,4.07
P08451,6.686,6.686
P08455,8.846,8.846
P08457,8.494,8.494
P08460,0.399,0.399
P08461,5.928,5.928
P08462,8.431,8.431
P08465,2.802,2.802
P08466,5.349,5.349
P08467,4.523,4.523
P08469,1.803,1.803
P08472,8.688,8.688
P08474,8.308,8.308
P08478,0.483,0.483
P08479,5.977,5.977
P08486,8.97,8.97
P08488,7.943,7.943
P08489,7.638,7.638
P08494,2.367,2.367
P08495,1.671,1.671
P08496,8.079,8.079
P08499,9.269,9.269
P08504,0.109,0.109
P08505,8.779,8.779
P08506,5.684,5.684
P08515,5.751,5.751
P08518,7.547,7.547
P08520,9.205,9.205
P08521,4.213,4.213
P08522,7.282,7.282
P08523,4.977,4.977
P08525,1.803,1.803
P08526,5.98,5.98
P08527,4.21,4.21
P08530,8.7,8.7
P08531,1.939,1.939
P08532,1.693,1.693
P08535,3.116,3.116
P08537,3.321,3.321
P08543,4.196,4.196
P08546,3.566,3.566
P08548,8.835,8.835
P08550,0.055,0.055
P08557,9.442,9.442
P08563,9.715,9.715
P08564,7.088,7.088
P08570,0.413,0.413
P08571,3.147,3.147
P08572,4.773,4.773
P08573,3.555,3.555
P08574,8.392,8.392
P08575,6.136,6.136
P08577,3.763,3.763
P08579,2.335,2.335
P08582,3.471,3.471
P08584,4.896,4.896
P08585,8.292,8.292
P08589,1.599,1.599
P08593,5.592,5.592
P08594,7.98,7.98
P08595,9.257,9.257
P08600,6.556,6.556
P08604,3.706,3.706
P08607,8.531,8.531
P08611,3.189,3.189
P08620,2.436,2.436
P08621,2.544,2.544
P08622,4.331,4.331
P08624,4.448,4.448
P08625,1.966,1.966
P08630,2.253,2.253
P08631,8.151,8.151
P08632,4.115,4.115
P08636,4.465,4.465
P08637,1.537,1.537
P08638,2.45,2.45
P08640,3.47,3.47
P08642,0.445,0.445
P08644,6.551,6.551
P08647,4.623,4.623
P08650,2.329,2.329
P08652,6.307,6.307
P08657,6.22,6.22
P08660,5.449,5.449
P08661,2.336,2.336
P08664,7.739,7.739
P08668,7.57,7.57
P08673,4.279,4.279
P08676,0.755,0.755
P08678,6.396,6.396
P08679,3.421,3.421
P08682,8.495,8.495
P08686,9.614,9.614
P08689,6.904,6.904
P08690,9.158,9.158
P08696,8.931,8.931
P08699,1.359,1.359
P08700,9.674,9.674
P08709,8.675,8.675
P08718,5.405,5.405
P08720,2.191,2.191
P08721,4.638,4.638
P08725,5.035,5.035
P08726,4.519,4.519
P08731,3.306,3.306
P08734,9.914,9.914
P08735,0.4,0.4
P08736,8.995,8.995
P08745,9.773,9.773
P08748,9.186,9.186
P08749,6.94,6.94
P08750,3.724,3.724
P08751,0.889,0.889
P08753,0.438,0.438
P08764,2.868,2.868
P08769,6.256,6.256
P08771,5.452,5.452
P08773,5.338,5.338
P08775,2.611,2.611
P08777,9.176,9.176
P08781,0.592,0.592
P08785,9.289,9.289
P08786,9.306,9.306
P08787,4.843,4.843
P08791,9.296,9.296
P08793,2.569,2.569
P08796,6.608,6.608
P08797,3.576,3.576
P08801,8.774,8.774
P08806,0.068,0.068
P08807,8.605,8.605
P08813,8.517,8.517
P08814,2.782,2.782
P08815,1.05,1.05
P08817,8.585,8.585
P08818,4.534,4.534
P08830,1.0,1.0
P08831,7.137,7.137
P08838,7.762,7.762
P08842,4.635,4.635
P08843,5.285,5.285
P08850,4.514,4.514
P08854,9.817,9.817
P08855,8.275,8.275
P08856,6.547,6.547
P08862,0.226,0.226
P08863,2.94,2.94
P08867,0.45,0.45
P08868,2.063,2.063
P08882,6.937,6.937
P08884,4.663,4.663
P08888,2.456,2.456
P08892,8.85,8.85
P08894,0.72,0.72
P08898,3.461,3.461
P08901,8.041,8.041
P08902,6.813,6.813
P08904,9.811,9.811
P08908,7.279,7.279
P08909,9.576,9.576
P08910,2.908,2.908
P08911,3.698,3.698
P08914,2.378,2.378
P08918,0.395,0.395
P08921,7.384,7.384
P08928,9.635,9.635
P08929,5.753,5.753
P08931,5.36,5.36
P08932,3.944,3.944
P08933,1.884,1.884
P08934,6.214,6.214
P08935,3.41,3.41
P08937,1.13,1.13
P08938,9.721,9.721
P08949,0.022,0.022
P08952,7.532,7.532
P08954,5.418,5.418
P08955,0.907,0.907
P08956,3.467,3.467
P08957,4.979,4.979
P08961,5.05,5.05
P08964,8.331,8.331
P08966,4.199,4.199
P08969,1.413,1.413
P08970,7.755,7.755
P08974,2.508,2.508
P08975,3.197,3.197
P08985,2.8,2.8
P08993,6.941,6.941
P08994,1.857,1.857
P09000,6.568,6.568
P09002,1.177,1.177
P09008,4.672,4.672
P09011,2.811,2.811
P09016,8.166,8.166
P09018,9.642,9.642
P09021,5.313,5.313
P09024,0.402,0.402
P09030,3.627,3.627
P09031,6.175,6.175
P09036,2.724,2.724
P09038,1.779,1.779
P09041,7.122,7.122
P09047,9.51,9.51
P09049,7.429,7.429
P09050,9.47,9.47
P09051,5.006,5.006
P09052,4.752,4.752
P09053,5.048,5.048
P09055,1.702,1.702
P09056,7.426,7.426
P09057,5.634,5.634
P09059,1.692,1.692
P09063,3.252,3.252
P09066,5.996,5.996
P09069,5.291,5.291
P09071,8.584,8.584
P09073,1.174,1.174
P09074,5.686,5.686
P09083,6.822,6.822
P09086,3.572,3.572
P09087,6.383,6.383
P09089,2.767,2.767
P09095,6.982,6.982
P09100,0.055,0.055
P09101,3.602,3.602
P09106,4.198,4.198
P09107,9.515,9.515
P09108,6.126,6.126
P09117,0.695,0.695
P09119,6.601,6.601
P09120,7.807,7.807
P09125,5.934,5.934
P09128,8.151,8.151
P09130,4.978,4.978
P09132,3.808,3.808
P09135,9.832,9.832
P09137,9.505,9.505
P09141,6.466,6.466
P09145,0.29,0.29
P09146,9.253,9.253
P09150,1.397,1.397
P09155,1.977,1.977
P09156,7.649,7.649
P09157,2.653,2.653
P09158,1.029,1.029
P09165,7.852,7.852
P09167,8.165,8.165
P09170,8.99,8.99
P09172,8.235,8.235
P09179,8.435,8.435
P09183,7.808,7.808
P09187,7.597,7.597
P09188,2.04,2.04
P09191,5.282,5.282
P09192,9.37,9.37
P09193,3.387,3.387
P09199,3.675,3.675
P09200,5.382,5.382
P09202,0.256,0.256
P09205,9.229,9.229
P09206,9.018,9.018
P09210,6.104,6.104
P09215,2.829,2.829
P09216,2.355,2.355
P09219,2.706,2.706
P09222,7.863,7.863
P09224,6.464,6.464
P09225,1.51,1.51
P09231,4.64,4.64
P09237,8.989,8.989
P09238,6.482,6.482
P09247,5.056,5.056
P09248,3.351,3.351
P09253,0.974,0.974
P09271,4.304,4.304
P09272,6.256,6.256
P09274,9.881,9.881
P09275,6.681,6.681
P09279,3.419,3.419
P09287,5.165,5.165
P09288,3.875,3.875
P09295,0.491,0.491
P09297,3.379,3.379
P09301,3.867,3.867
P09302,5.121,5.121
P09305,7.31,7.31
P09306,7.0,7.0
P09315,1.992,1.992
P09316,6.99,6.99
P09320,9.681,9.681
P09322,0.32,0.32
P09325,0.293,0.293
P09326,8.437,8.437
P09329,5.358,5.358
P09334,1.106,1.106
P09336,7.066,7.066
P09338,4.278,4.278
P09342,2.175,2.175
P09343,0.36,0.36
P09344,9.164,9.164
P09347,9.164,9.164
P09348,6.844,6.844
P09350,8.094,8.094
P09351,8.461,8.461
P09352,8.708,8.708
P09356,3.342,3.342
P09358,1.613,1.613
P09360,1.747,1.747
P09363,9.464,9.464
P09364,8.598,8.598
P09369,0.49,0.49
P09375,3.844,3.844
P09377,6.86,6.86
P09378,8.756,8.756
P09382,7.842,7.842
P09385,5.611,5.611
P09387,5.374,5.374
P09390,0.011,0.011
P09392,6.677,6.677
P09394,3.111,3.111
P09397,1.213,1.213
P09401,8.786,8.786
P09410,7.918,7.918
P09420,0.511,0.511
P09422,8.194,8.194
P09423,4.402,4.402
P09429,4.99,4.99
P09430,8.062,8.062
P09434,6.381,6.381
P09436,0.551,0.551
P09438,7.348,7.348
P09439,5.633,5.633
P09442,8.089,8.089
P09446,0.788,0.788
P09447,8.26,8.26
P09451,2.326,2.326
P09452,7.217,7.217
P09453,8.55,8.55
P09456,5.954,5.954
P09461,8.68,8.68
P09465,8.975,8.975
P09469,0.915,0.915
P09474,9.35,9.35
P09475,0.554,0.554
P09477,5.825,5.825
P09480,9.35,9.35
P09482,5.637,5.637
P09486,4.606,4.606
P09489,6.698,6.698
P09491,2.088,2.088
P09493,5.972,5.972
P09494,0.886,0.886
P09495,4.185,4.185
P09497,6.222,6.222
P09498,9.89,9.89
P09500,3.266,3.266
P09501,0.697,0.697
P09506,2.075,2.075
P09508,2.78,2.78
P09509,7.463,7.463
P09512,6.971,6.971
P09515,9.743,9.743
P09517,4.937,4.937
P09518,2.838,2.838
P09520,8.073,8.073
P09521,2.017,2.017
P09524,8.438,8.438
P09527,8.703,8.703
P09529,9.051,9.051
P09537,6.293,6.293
P09538,4.805,4.805
P09539,1.448,1.448
P09541,6.5,6.5
P09542,5.501,5.501
P09548,8.053,8.053
P09552,0.941,0.941
P09553,1.674,1.674
P09554,3.001,3.001
P09556,2.485,2.485
P09557,7.219,7.219
P09562,6.732,6.732
P09564,7.406,7.406
P09566,7.227,7.227
P09572,6.814,6.814
P09574,6.984,6.984
P09577,8.811,8.811
P09582,2.792,2.792
P09589,6.192,6.192
P09592,4.285,4.285
P09593,1.817,1.817
P09595,7.822,7.822
P09598,0.054,0.054
P09599,4.741,4.741
P09602,6.171,6.171
P09603,2.314,2.314
P09611,4.921,4.921
P09612,5.051,5.051
P09618,5.175,5.175
P09621,2.383,2.383
P09624,7.694,7.694
P09625,7.601,7.601
P09627,5.772,5.772
P09629,8.734,8.734
P09630,5.86,5.86
P09634,0.775,0.775
P09638,4.501,4.501
P09640,1.048,1.048
P09641,3.454,3.454
P09642,2.349,2.349
P09644,5.781,5.781
P09645,3.307,3.307
P09651,6.948,6.948
P09653,0.951,0.951
P09654,7.383,7.383
P09656,6.754,6.754
P09659,3.011,3.011
P09666,7.211,7.211
P09669,4.391,4.391
P09673,6.975,6.975
P09677,2.034,2.034
P09682,5.217,5.217
P09685,5.202,5.202
P09686,3.964,3.964
P09687,5.572,5.572
P09690,9.309,9.309
P09692,5.689,5.689
P09694,9.986,9.986
P09697,8.128,8.128
P09700,2.314,2.314
P09707,8.159,8.159
P09710,1.366,1.366
P09711,9.749,9.749
P09714,1.36,1.36
P09715,5.965,5.965
P09719,4.923,4.923
P09721,1.464,1.464
P09724,3.648,3.648
P09725,7.622,7.622
P09736,2.516,2.516
P09739,1.657,1.657
P09743,9.189,9.189
P09744,6.767,6.767
P09745,3.624,3.624
P09746,7.189,7.189
P09747,4.116,4.116
P09749,6.276,6.276
P09752,7.513,7.513
P09754,6.051,6.051
P09755,5.028,5.028
P09758,4.733,4.733
P09759,7.826,7.826
P09763,2.421,2.421
P09769,9.446,9.446
P09773,3.692,3.692
P09776,6.813,6.813
P09777,6.693,6.693
P09785,5.499,5.499
P09787,8.418,8.418
P09791,7.292,7.292
P09797,8.613,8.613
P09798,7.128,7.128
P09802,4.99,4.99
P09803,9.164,9.164
P09809,9.248,9.248
P09815,1.352,1.352
P09817,4.868,4.868
P09818,2.035,2.035
P09833,1.843,1.843
P09841,9.331,9.331
P09842,6.254,6.254
P09843,2.498,2.498
P09845,1.342,1.342
P09847,5.316,5.316
P09848,2.54,2.54
P09849,1.356,1.356
P09851,3.886,3.886
P09854,9.258,9.258
P09856,3.567,3.567
P09858,0.534,0.534
P09863,3.83,3.83
P09867,0.589,0.589
P09868,5.871,5.871
P09869,1.796,1.796
P09871,0.195,0.195
P09872,2.641,2.641
P09873,3.287,3.287
P09874,4.376,4.376
P09875,0.739,0.739
P09876,9.4,9.4
P09878,5.485,5.485
P09879,9.309,9.309
P09880,8.13,8.13
P09882,8.802,8.802
P09884,4.061,4.061
P09887,5.79,5.79
P09890,7.519,7.519
P09892,1.803,1.803
P09893,6.018,6.018
P09895,2.462,2.462
P09897,3.948,3.948
P09898,4.614,4.614
P09899,4.986,4.986
P09901,7.74,7.74
P09903,0.009,0.009
P09905,1.209,1.209
P09906,4.768,4.768
P09907,3.969,3.969
P09908,5.19,5.19
P09911,8.429,8.429
P09912,4.22,4.22
P09918,7.069,7.069
P09923,9.066,9.066
P09924,7.412,7.412
P09926,6.595,6.595
P09927,8.219,8.219
P09928,0.694,0.694
P09931,3.364,3.364
P09933,6.307,6.307
P09934,6.101,6.101
P09935,1.125,1.125
P09941,7.74,7.74
P09945,1.261,1.261
P09950,7.817,7.817
P09955,5.713,5.713
P09966,1.189,1.189
P09967,1.623,1.623
P09969,6.339,6.339
P09971,5.233,5.233
P09980,2.649,2.649
P09981,0.651,0.651
P09982,2.637,2.637
P09985,8.833,8.833
P09993,4.681,4.681
P09994,5.93,5.93
P09997,0.198,0.198
P09999,7.124,7.124
P00740,74.720,1.159
P01201,21.675,4.436
P01607,20.842,9.757
P01920,21.308,2.481
P02224,16.240,2.414
P02567,19.509,6.482
P03023,24.115,6.237
