partsid,totalcfp,cfp
P16253,5.982,5.982
P16255,5.542,5.542
P16256,7.138,7.138
P16262,1.887,1.887
P16265,2.847,2.847
P16266,7.016,7.016
P16272,6.344,6.344
P16281,4.896,4.896
P16286,0.492,0.492
P16287,8.845,8.845
P16291,9.075,9.075
P16294,8.102,8.102
P16297,4.8,4.8
P16303,0.394,0.394
P16307,8.908,8.908
P16311,1.915,1.915
P16314,9.885,9.885
P16315,3.942,3.942
P16317,3.046,3.046
P16323,3.041,3.041
P16326,5.658,5.658
P16330,2.763,2.763
P16331,1.335,1.335
P16333,9.51,9.51
P16336,2.408,2.408
P16337,3.559,3.559
P16338,2.692,2.692
P16339,1.313,1.313
P16341,9.378,9.378
P16353,8.387,8.387
P16355,9.043,9.043
P16358,1.293,1.293
P16360,2.683,2.683
P16362,4.566,4.566
P16363,4.202,4.202
P16364,1.211,1.211
P16372,1.85,1.85
P16377,4.611,4.611
P16378,7.013,7.013
P16379,2.013,2.013
P16382,3.749,3.749
P16383,7.484,7.484
P16385,7.405,7.405
P16387,3.968,3.968
P16388,1.386,1.386
P16389,9.488,9.488
P16390,2.485,2.485
P16402,4.049,4.049
P16404,1.607,1.607
P16407,8.04,8.04
P16408,1.94,1.94
P16413,7.399,7.399
P16414,0.356,0.356
P16417,7.319,7.319
P16420,3.225,3.225
P16421,2.41,2.41
P16422,0.201,0.201
P16423,3.505,3.505
P16424,5.173,5.173
P16426,6.969,6.969
P16431,3.413,3.413
P16433,2.306,2.306
P16434,6.909,6.909
P16435,4.056,4.056
P16445,4.728,4.728
P16446,4.507,4.507
P16448,0.604,0.604
P16449,8.378,8.378
P16452,5.165,5.165
P16453,5.952,5.952
P16455,5.827,5.827
P16461,7.231,7.231
P16467,5.487,5.487
P16469,9.695,9.695
P16475,6.6,6.6
P16476,0.382,0.382
P16482,6.42,6.42
P16486,1.694,1.694
P16487,6.072,6.072
P16488,9.067,9.067
P16490,9.425,9.425
P16494,9.083,9.083
P16496,0.648,0.648
P16502,0.958,0.958
P16503,7.001,7.001
P16505,7.807,7.807
P16508,0.785,0.785
P16514,1.485,1.485
P16515,2.85,2.85
P16516,8.283,8.283
P16518,0.554,0.554
P16529,3.967,3.967
P16530,0.255,0.255
P16537,3.007,3.007
P16538,1.254,1.254
P16547,6.714,6.714
P16548,6.108,6.108
P16560,2.457,2.457
P16564,2.077,2.077
P16567,9.14,9.14
P16569,1.163,1.163
P16578,0.634,0.634
P16582,1.864,1.864
P16583,3.611,3.611
P16584,9.421,9.421
P16585,4.901,4.901
P16588,0.465,0.465
P16590,5.757,5.757
P16595,1.176,1.176
P16598,5.192,5.192
P16600,7.107,7.107
P16601,4.593,4.593
P16602,2.332,2.332
P16605,2.049,2.049
P16607,3.4,3.4
P16611,4.025,4.025
P16612,7.816,7.816
P16620,6.933,6.933
P16621,1.388,1.388
P16622,5.18,5.18
P16626,5.318,5.318
P16633,1.554,1.554
P16635,0.948,0.948
P16636,5.03,5.03
P16644,9.495,9.495
P16646,1.477,1.477
P16648,7.742,7.742
P16656,8.518,8.518
P16662,7.846,7.846
P16663,2.035,2.035
P16670,6.706,6.706
P16673,4.446,4.446
P16676,0.898,0.898
P16677,2.703,2.703
P16683,6.902,6.902
P16687,7.028,7.028
P16688,8.542,8.542
P16692,1.46,1.46
P16697,8.358,8.358
P16702,5.456,5.456
P16705,9.563,9.563
P16710,2.317,2.317
P16713,0.11,0.11
P16715,6.833,6.833
P16717,4.672,4.672
P16719,8.236,8.236
P16720,5.768,5.768
P16721,6.586,6.586
P16723,7.176,7.176
P16725,2.924,2.924
P16728,9.589,9.589
P16734,7.545,7.545
P16736,3.74,3.74
P16737,6.571,6.571
P16739,7.89,7.89
P16747,1.155,1.155
P16748,2.374,2.374
P16751,5.723,5.723
P16752,7.318,7.318
P16754,0.063,0.063
P16758,7.608,7.608
P16761,6.526,6.526
P16764,7.702,7.702
P16766,1.37,1.37
P16769,2.506,2.506
P16770,2.19,2.19
P16773,7.299,7.299
P16776,6.309,6.309
P16780,8.751,8.751
P16781,0.789,0.789
P16786,4.522,4.522
P16788,0.979,0.979
P16789,7.472,7.472
P16792,9.325,9.325
P16794,2.998,2.998
P16796,3.357,3.357
P16799,2.344,2.344
P16807,0.986,0.986
P16808,8.124,8.124
P16810,6.77,6.77
P16812,6.457,6.457
P16814,5.124,5.124
P16815,0.703,0.703
P16820,9.67,9.67
P16826,6.151,6.151
P16833,9.133,9.133
P16834,0.888,0.888
P16835,6.929,6.929
P16836,9.616,9.616
P16841,9.532,9.532
P16847,2.767,2.767
P16848,0.298,0.298
P16854,7.993,7.993
P16860,3.869,3.869
P16865,3.467,3.467
P16872,7.462,7.462
P16874,6.494,6.494
P16882,1.69,1.69
P16884,4.332,4.332
P16885,8.49,8.49
P16886,9.761,9.761
P16887,4.841,4.841
P16888,3.026,3.026
P16891,5.677,5.677
P16893,6.648,6.648
P16900,7.82,7.82
P16901,5.259,5.259
P16906,9.232,9.232
P16910,0.221,0.221
P16915,8.947,8.947
P16916,4.766,4.766
P16921,2.402,2.402
P16923,4.739,4.739
P16924,9.687,9.687
P16927,7.874,7.874
P16928,6.408,6.408
P16934,5.213,5.213
P16937,2.205,2.205
P16939,7.102,7.102
P16940,1.645,1.645
P16943,6.159,6.159
P16945,6.788,6.788
P16947,3.496,3.496
P16948,6.63,6.63
P16949,8.836,8.836
P16952,0.394,0.394
P16956,7.479,7.479
P16963,0.502,0.502
P16967,3.301,3.301
P16968,0.291,0.291
P16971,0.098,0.098
P16974,0.726,0.726
P16979,7.065,7.065
P16983,4.751,4.751
P16984,5.334,5.334
P16985,8.147,8.147
P16987,0.494,0.494
P16988,2.089,2.089
P16993,9.826,9.826
P16998,1.37,1.37
P17000,3.531,3.531
P17001,1.366,1.366
P17003,4.268,4.268
P17006,1.826,1.826
P17008,3.835,3.835
P17009,9.207,9.207
P17010,3.689,3.689
P17012,1.549,1.549
P17013,3.564,3.564
P17014,4.962,4.962
P17022,0.978,0.978
P17023,8.556,8.556
P17029,6.323,6.323
P17033,5.909,5.909
P17034,8.058,8.058
P17036,0.597,0.597
P17041,1.178,1.178
P17042,8.598,8.598
P17044,9.553,9.553
P17050,0.53,0.53
P17053,8.673,8.673
P17055,6.909,6.909
P17056,4.106,4.106
P17058,4.952,4.952
P17059,2.981,2.981
P17062,6.909,6.909
P17064,8.759,8.759
P17067,3.744,3.744
P17068,4.859,4.859
P17072,6.074,6.074
P17073,2.8,2.8
P17075,9.15,9.15
P17079,5.045,5.045
P17080,8.658,8.658
P17083,9.879,9.879
P17086,5.529,5.529
P17087,7.341,7.341
P17093,5.652,5.652
P17098,1.219,1.219
P17099,1.182,1.182
P17101,7.529,7.529
P17107,0.918,0.918
P17108,8.383,8.383
P17111,1.756,1.756
P17113,5.903,5.903
P17120,9.62,9.62
P17122,5.828,5.828
P17123,7.38,7.38
P17126,4.181,4.181
P17128,9.877,9.877
P17131,7.519,7.519
P17132,1.849,1.849
P17133,2.095,2.095
P17137,9.297,9.297
P17138,0.365,0.365
P17141,5.751,5.751
P17143,6.522,6.522
P17144,7.747,7.747
P17145,3.538,3.538
P17146,3.807,3.807
P17147,7.349,7.349
P17148,3.464,3.464
P17149,2.873,2.873
P17153,3.628,3.628
P17154,8.134,8.134
P17159,9.012,9.012
P17160,1.812,1.812
P17161,7.102,7.102
P17162,5.327,5.327
P17170,0.782,0.782
P17176,6.55,6.55
P17177,6.682,6.682
P17178,8.851,8.851
P17180,3.823,3.823
P17181,7.513,7.513
P17182,6.481,6.481
P17184,8.135,8.135
P17186,7.0,7.0
P17191,5.007,5.007
P17195,6.874,6.874
P17200,1.709,1.709
P17203,7.006,7.006
P17211,6.904,6.904
P17223,7.071,7.071
P17229,3.314,3.314
P17230,1.035,1.035
P17235,3.198,3.198
P17237,5.72,5.72
P17238,6.706,6.706
P17239,4.195,4.195
P17245,1.404,1.404
P17248,4.213,4.213
P17256,0.023,0.023
P17260,4.61,4.61
P17261,4.726,4.726
P17267,9.788,9.788
P17268,9.881,9.881
P17278,3.676,3.676
P17281,6.437,6.437
P17287,8.548,8.548
P17292,3.109,3.109
P17293,2.597,2.597
P17296,6.236,6.236
P17298,5.214,5.214
P17302,1.705,1.705
P17308,4.985,4.985
P17309,5.544,5.544
P17311,0.658,0.658
P17315,8.724,8.724
P17316,0.889,0.889
P17318,0.008,0.008
P17320,9.198,9.198
P17321,8.693,8.693
P17327,2.97,2.97
P17328,0.62,0.62
P17330,6.086,6.086
P17331,9.275,9.275
P17333,7.836,7.836
P17337,4.474,4.474
P17339,5.812,5.812
P17340,9.024,9.024
P17341,9.779,9.779
P17342,9.495,9.495
P17353,6.994,6.994
P17354,5.761,5.761
P17355,6.157,6.157
P17356,8.54,8.54
P17357,2.377,2.377
P17360,7.746,7.746
P17361,8.395,8.395
P17364,0.053,0.053
P17366,7.049,7.049
P17373,8.986,8.986
P17380,8.896,8.896
P17390,3.13,3.13
P17391,8.867,8.867
P17392,5.847,5.847
P17393,8.262,8.262
P17397,4.504,4.504
P17399,0.043,0.043
P17408,8.082,8.082
P17409,5.114,5.114
P17414,2.245,2.245
P17415,3.298,3.298
P17426,5.138,5.138
P17427,9.534,9.534
P17432,0.596,0.596
P17433,6.237,6.237
P17434,6.493,6.493
P17446,2.28,2.28
P17450,0.289,0.289
P17452,8.568,8.568
P17455,9.576,9.576
P17462,2.698,2.698
P17464,0.249,0.249
P17469,1.478,1.478
P17470,6.577,6.577
P17472,5.725,5.725
P17481,8.2,8.2
P17482,6.454,6.454
P17489,2.074,2.074
P17490,3.151,3.151
P17491,2.558,2.558
P17494,3.923,3.923
P17495,3.843,3.843
P17497,9.049,9.049
P17498,0.089,0.089
P17499,7.858,7.858
P17513,5.397,5.397
P17515,5.529,5.529
P17518,5.649,5.649
P17519,8.964,8.964
P17522,0.09,0.09
P17524,2.675,2.675
P17528,0.428,0.428
P17529,5.9,5.9
P17530,3.709,3.709
P17532,0.978,0.978
P17542,2.115,2.115
P17543,1.575,1.575
P17544,6.976,6.976
P17545,9.503,9.503
P17551,5.548,5.548
P17557,7.99,7.99
P17558,6.348,6.348
P17562,8.619,8.619
P17564,6.99,6.99
P17567,9.152,9.152
P17569,0.982,0.982
P17573,3.17,3.17
P17575,6.618,6.618
P17578,0.761,0.761
P17580,4.475,4.475
P17581,1.835,1.835
P17584,2.568,2.568
P17585,6.752,6.752
P17586,3.899,3.899
P17589,9.79,9.79
P17594,5.944,5.944
P17596,1.932,1.932
P17597,2.062,2.062
P17602,6.256,6.256
P17604,0.804,0.804
P17606,3.963,3.963
P17607,9.686,9.686
P17613,9.77,9.77
P17616,6.026,6.026
P17626,2.228,2.228
P17627,7.469,7.469
P17632,7.264,7.264
P17635,7.223,7.223
P17638,1.563,1.563
P17641,4.632,4.632
P17644,8.715,8.715
P17650,9.758,9.758
P17652,9.612,9.612
P17655,3.563,3.563
P17656,5.189,5.189
P17657,2.057,2.057
P17659,3.445,3.445
P17660,0.93,0.93
P17664,5.928,5.928
P17667,2.18,2.18
P17673,7.967,7.967
P17676,6.973,6.973
P17678,1.921,1.921
P17681,6.581,6.581
P17684,4.339,4.339
P17688,8.688,8.688
P17692,1.807,1.807
P17693,3.989,3.989
P17700,0.685,0.685
P17703,7.283,7.283
P17706,8.771,8.771
P17707,9.841,9.841
P17712,4.492,4.492
P17713,9.184,9.184
P17715,5.382,5.382
P17721,3.269,3.269
P17725,6.808,6.808
P17731,4.537,4.537
P17734,8.47,8.47
P17736,5.718,5.718
P17737,7.662,7.662
P17738,7.09,7.09
P17739,5.979,5.979
P17741,6.332,6.332
P17742,5.577,5.577
P17744,7.619,7.619
P17747,4.999,4.999
P17748,6.235,6.235
P17751,8.965,8.965
P17756,8.132,8.132
P17758,7.569,7.569
P17760,1.686,1.686
P17761,3.748,3.748
P17762,5.257,5.257
P17764,5.041,5.041
P17765,9.589,9.589
P17767,9.443,9.443
P17768,8.415,8.415
P17770,3.205,3.205
P17771,7.003,7.003
P17773,5.108,5.108
P17780,5.409,5.409
P17781,8.901,8.901
P17783,9.014,9.014
P17788,9.334,9.334
P17789,5.731,5.731
P17793,7.279,7.279
P17794,6.728,6.728
P17796,2.755,2.755
P17801,5.168,5.168
P17802,3.57,3.57
P17807,5.922,5.922
P17813,8.442,8.442
P17814,4.395,4.395
P17821,8.861,8.861
P17822,9.761,9.761
P17825,6.433,6.433
P17827,0.548,0.548
P17828,0.554,0.554
P17830,4.254,4.254
P17831,1.835,1.835
P17834,3.763,3.763
P17836,3.113,3.113
P17839,5.912,5.912
P17840,2.836,2.836
P17842,1.79,1.79
P17846,1.903,1.903
P17850,6.974,6.974
P17860,1.141,1.141
P17861,1.711,1.711
P17866,9.402,9.402
P17871,9.816,9.816
P17873,1.477,1.477
P17881,0.938,0.938
P17886,8.211,8.211
P17888,2.571,2.571
P17892,2.866,2.866
P17899,6.07,6.07
P17903,9.753,9.753
P17904,3.174,3.174
P17911,6.421,6.421
P17912,2.919,2.919
P17914,6.631,6.631
P17916,4.597,4.597
P17917,2.084,2.084
P17919,8.908,8.908
P17921,1.45,1.45
P17926,4.724,4.724
P17929,7.882,7.882
P17930,8.049,8.049
P17934,9.017,9.017
P17936,3.741,3.741
P17938,7.992,7.992
P17942,3.26,3.26
P17945,8.6,8.6
P17948,3.187,3.187
P17954,4.412,4.412
P17955,0.134,0.134
P17956,6.098,6.098
P17964,7.5,7.5
P17966,6.354,6.354
P17967,6.955,6.955
P17971,4.151,4.151
P17981,6.244,6.244
P17982,5.627,5.627
P17986,5.726,5.726
P17988,4.017,4.017
P17989,0.452,0.452
P17994,9.715,9.715
P17995,3.257,3.257
P17996,6.956,6.956
P17997,4.772,4.772
P17998,7.494,7.494
P18001,7.081,7.081
P18002,8.175,8.175
P18005,3.917,3.917
P18008,9.043,9.043
P18009,7.587,7.587
P18011,0.922,0.922
P18012,4.642,4.642
P18016,7.053,7.053
P18019,8.58,8.58
P18021,2.388,2.388
P18028,1.266,1.266
P18035,5.559,5.559
P18038,8.642,8.642
P18040,2.684,2.684
P18042,9.459,9.459
P18045,4.534,4.534
P18054,6.204,6.204
P18056,6.722,6.722
P18062,2.372,2.372
P18065,6.138,6.138
P18067,0.311,0.311
P18068,4.373,4.373
P18071,7.403,7.403
P18072,7.703,7.703
P18075,1.036,1.036
P18079,7.87,7.87
P18080,2.03,2.03
P18081,6.136,6.136
P18088,1.351,1.351
P18089,9.56,9.56
P18091,5.971,5.971
P18092,8.267,8.267
P18094,6.21,6.21
P18095,9.213,9.213
P18106,3.026,3.026
P18110,0.755,0.755
P18111,2.486,2.486
P18114,1.009,1.009
P18115,2.779,2.779
P18123,7.724,7.724
P18126,9.481,9.481
P18127,3.387,3.387
P18128,9.988,9.988
P18129,9.15,9.15
P18130,8.464,8.464
P18131,7.939,7.939
P18137,5.512,5.512
P18145,8.889,8.889
P18147,9.366,9.366
P18149,7.729,7.729
P18151,6.162,6.162
P18152,2.343,2.343
P18157,6.689,6.689
P18165,1.116,1.116
P18166,3.847,3.847
P18169,9.532,9.532
P18171,9.387,9.387
P18172,2.676,2.676
P18173,0.404,0.404
P18174,4.629,4.629
P18178,6.61,6.61
P18180,0.007,0.007
P18181,6.24,6.24
P18183,0.107,0.107
P18186,4.619,4.619
P18188,8.314,8.314
P18190,0.213,0.213
P18191,3.9,3.9
P18194,9.921,9.921
P18195,8.494,8.494
P18204,9.539,9.539
P18212,8.463,8.463
P18213,2.045,2.045
P18216,6.75,6.75
P18226,9.088,9.088
P18229,2.05,2.05
P18232,9.08,9.08
P18234,0.546,0.546
P18235,1.408,1.408
P18236,1.615,1.615
P18238,5.42,5.42
P18239,9.469,9.469
P18240,7.903,7.903
P18244,0.881,0.881
P18246,5.714,5.714
P18247,9.288,9.288
P18250,6.31,6.31
P18254,7.86,7.86
P18258,1.331,1.331
P18262,2.989,2.989
P18263,4.767,4.767
P18267,4.896,4.896
P18269,1.283,1.283
P18270,6.43,6.43
P18275,2.603,2.603
P18276,3.384,3.384
P18277,9.164,9.164
P18284,6.591,6.591
P18288,9.491,9.491
P18295,9.312,9.312
P18296,6.48,6.48
P18297,1.954,1.954
P18299,0.017,0.017
P18301,6.576,6.576
P18308,6.14,6.14
P18309,6.731,6.731
P18316,4.921,4.921
P18322,6.414,6.414
P18324,6.357,6.357
P18326,8.026,8.026
P18327,0.885,0.885
P18332,2.625,2.625
P18335,8.675,8.675
P18338,6.648,6.648
P18347,1.355,1.355
P18348,1.931,1.931
P18349,2.801,2.801
P18351,1.118,1.118
P18354,7.459,7.459
P18357,6.018,6.018
P18358,1.593,1.593
P18363,0.263,0.263
P18368,5.866,5.866
P18370,7.042,7.042
P18375,1.512,1.512
P18379,5.812,5.812
P18381,7.544,7.544
P18382,2.901,2.901
P18390,0.407,0.407
P18392,5.33,5.33
P18393,7.213,7.213
P18394,1.523,1.523
P18395,0.729,0.729
P18398,3.607,3.607
P18401,1.425,1.425
P18405,3.101,3.101
P18412,5.851,5.851
P18413,6.367,6.367
P18418,8.776,8.776
P18422,3.547,3.547
P18425,9.739,9.739
P18428,8.871,8.871
P18429,5.21,5.21
P18434,5.381,5.381
P18436,7.863,7.863
P18439,2.222,2.222
P18442,2.825,2.825
P18444,1.851,1.851
P18445,3.532,3.532
P18448,5.351,5.351
P18449,2.85,2.85
P18450,8.848,8.848
P18455,9.887,9.887
P18460,4.149,4.149
P18461,6.899,6.899
P18462,8.196,8.196
P18467,2.52,2.52
P18468,4.218,4.218
P18469,6.764,6.764
P18470,2.487,2.487
P18474,1.737,1.737
P18478,4.827,4.827
P18479,9.99,9.99
P18480,5.537,5.537
P18482,8.51,8.51
P18483,4.436,4.436
P18488,7.202,7.202
P18490,6.103,6.103
P18491,0.8,0.8
P18493,9.748,9.748
P18494,0.687,0.687
P18498,1.175,1.175
P18501,3.011,3.011
P18504,7.191,7.191
P18506,9.812,9.812
P18508,6.263,6.263
P18509,9.814,9.814
P18511,1.414,1.414
P18517,7.517,7.517
P18519,9.652,9.652
P18525,9.27,9.27
P18531,6.285,6.285
P18533,4.852,4.852
P18535,1.787,1.787
P18537,1.653,1.653
P18538,3.579,3.579
P18545,8.956,8.956
P18546,6.869,6.869
P18548,1.217,1.217
P18551,7.908,7.908
P18553,9.081,9.081
P18556,7.09,7.09
P18557,4.464,4.464
P18558,8.305,8.305
P18562,6.141,6.141
P18564,0.003,0.003
P18565,0.423,0.423
P18568,2.978,2.978
P18573,6.874,6.874
P18575,5.12,5.12
P18578,2.626,2.626
P18580,3.826,3.826
P18588,9.102,9.102
P18590,5.714,5.714
P18594,2.517,2.517
P18595,5.027,5.027
P18596,5.489,5.489
P18599,0.101,0.101
P18607,4.906,4.906
P18609,4.186,4.186
P18615,3.324,3.324
P18617,4.662,4.662
P18620,5.606,5.606
P18625,2.718,2.718
P18629,0.995,0.995
P18630,3.565,3.565
P18631,0.345,0.345
P18642,1.777,1.777
P18643,8.388,8.388
P18645,2.657,2.657
P18646,7.697,7.697
P18647,7.8,7.8
P18649,6.158,6.158
P18653,1.195,1.195
P18657,5.039,5.039
P18660,1.983,1.983
P18662,6.874,6.874
P18665,6.92,6.92
P18666,1.017,1.017
P18669,6.141,6.141
P18671,2.83,2.83
P18678,0.768,0.768
P18683,5.138,5.138
P18685,7.43,7.43
P18686,1.085,1.085
P18690,4.218,4.218
P18693,5.34,5.34
P18694,2.619,2.619
P18695,4.077,4.077
P18697,1.382,1.382
P18698,8.714,8.714
P18699,3.616,3.616
P18700,1.122,1.122
P18704,5.069,5.069
P18708,0.182,0.182
P18713,7.608,7.608
P18715,5.195,5.195
P18719,1.363,1.363
P18720,0.781,0.781
P18722,3.155,3.155
P18725,5.133,5.133
P18727,9.236,9.236
P18728,4.743,4.743
P18736,7.087,7.087
P18737,4.348,4.348
P18738,9.996,9.996
P18744,0.35,0.35
P18747,5.84,5.84
P18748,9.776,9.776
P18749,4.566,4.566
P18756,2.95,2.95
P18759,5.789,5.789
P18760,1.43,1.43
P18763,5.102,5.102
P18766,2.982,2.982
P18768,5.305,5.305
P18769,6.584,6.584
P18773,7.706,7.706
P18774,4.143,4.143
P18781,8.057,8.057
P18782,5.015,5.015
P18788,4.949,4.949
P18790,3.842,3.842
P18793,4.585,4.585
P18795,6.795,6.795
P18796,6.985,6.985
P18801,8.636,8.636
P18804,9.964,9.964
P18805,7.672,7.672
P18807,3.057,3.057
P18815,1.343,1.343
P18816,1.78,1.78
P18817,0.712,0.712
P18818,8.505,8.505
P18822,7.836,7.836
P18827,5.424,5.424
P18830,6.977,6.977
P18831,3.655,3.655
P18833,2.064,2.064
P18835,0.899,0.899
P18836,1.946,1.946
P18839,8.685,8.685
P18841,5.469,5.469
P18843,4.366,4.366
P18845,3.512,3.512
P18847,2.027,2.027
P18848,4.621,4.621
P18849,8.97,8.97
P18851,7.164,7.164
P18852,1.036,1.036
P18853,8.068,8.068
P18854,7.059,7.059
P18856,4.698,4.698
P18868,6.935,6.935
P18869,5.918,5.918
P18872,2.821,2.821
P18873,7.378,7.378
P18877,3.535,3.535
P18880,1.832,1.832
P18885,6.58,6.58
P18888,9.031,9.031
P18889,3.552,3.552
P18894,4.158,4.158
P18901,5.766,5.766
P18904,4.194,4.194
P18905,1.521,1.521
P18906,6.158,6.158
P18908,6.336,6.336
P18911,4.39,4.39
P18913,0.343,0.343
P18916,7.927,7.927
P18923,1.874,1.874
P18929,3.352,3.352
P18933,1.799,1.799
P18944,0.12,0.12
P18948,7.008,7.008
P18950,2.455,2.455
P18957,8.815,8.815
P18960,5.504,5.504
P18961,3.768,3.768
P18965,1.904,1.904
P18979,8.754,8.754
P18980,8.334,8.334
P18982,3.517,3.517
P18990,0.469,0.469
P18993,4.929,4.929
P18995,5.141,5.141
P18996,9.753,9.753
P18999,3.764,3.764
P19000,9.109,9.109
P19001,5.108,5.108
P19003,4.088,4.088
P19004,6.623,6.623
P19006,7.326,7.326
P19007,9.011,9.011
P19010,0.707,0.707
P19011,3.922,3.922
P19012,9.662,9.662
P19013,5.195,5.195
P19014,4.352,4.352
P19017,0.526,0.526
P19019,2.323,2.323
P19023,2.086,2.086
P19028,2.898,2.898
P19031,6.805,6.805
P19032,2.736,2.736
P19033,6.067,6.067
P19035,6.441,6.441
P19037,1.106,1.106
P19038,5.302,5.302
P19040,5.824,5.824
P19045,6.042,6.042
P19055,5.446,5.446
P19056,9.269,9.269
P19058,1.669,1.669
P19061,2.112,2.112
P19063,5.122,5.122
P19065,9.795,9.795
P19069,6.421,6.421
P19075,8.078,8.078
P19078,3.827,3.827
P19079,1.834,1.834
P19082,6.131,6.131
P19084,7.964,7.964
P19085,5.218,5.218
P19086,1.576,1.576
P19092,0.126,0.126
P19098,2.323,2.323
P19099,6.618,6.618
P19106,7.401,7.401
P19108,7.131,7.131
P19113,9.493,9.493
P19114,9.823,9.823
P19115,0.838,0.838
P19116,3.534,3.534
P19126,4.792,4.792
P19127,5.111,5.111
P19129,1.806,1.806
P19131,6.328,6.328
P19138,4.36,4.36
P19141,9.768,9.768
P19142,5.42,5.42
P19143,6.635,6.635
P19145,1.076,1.076
P19147,5.176,5.176
P19148,8.176,8.176
P19149,3.834,3.834
P19158,6.448,6.448
P19159,5.161,5.161
P19160,8.034,8.034
P19161,2.964,2.964
P19163,3.615,3.615
P19170,0.62,0.62
P19171,5.727,5.727
P19173,7.618,7.618
P19179,6.441,6.441
P19184,4.726,4.726
P19185,1.749,1.749
P19186,8.29,8.29
P19189,1.502,1.502
P19190,0.836,0.836
P19193,6.997,6.997
P19201,0.621,0.621
P19202,3.29,3.29
P19206,8.712,8.712
P19207,0.246,0.246
P19208,9.112,9.112
P19210,6.613,6.613
P19211,9.434,9.434
P19230,5.173,5.173
P19233,8.1,8.1
P19234,8.652,8.652
P19239,5.933,5.933
P19246,5.206,5.206
P19247,2.282,2.282
P19251,7.64,7.64
P19253,9.652,9.652
P19254,5.935,5.935
P19255,8.295,8.295
P19257,9.479,9.479
P19258,2.111,2.111
P19260,7.5,7.5
P19261,3.069,3.069
P19268,3.998,3.998
P19269,7.978,7.978
P19272,5.966,5.966
P19273,6.704,6.704
P19274,3.981,3.981
P19277,9.058,9.058
P19279,2.3,2.3
P19283,6.732,6.732
P19289,3.991,3.991
P19293,7.697,7.697
P19295,8.983,8.983
P19298,1.21,1.21
P19304,3.147,3.147
P19307,1.017,1.017
P19308,4.608,4.608
P19312,7.445,7.445
P19313,5.671,5.671
P19316,4.804,4.804
P19317,6.196,6.196
P19318,1.656,1.656
P19322,8.532,8.532
P19324,3.909,3.909
P19325,8.998,8.998
P19328,1.096,1.096
P19335,7.899,7.899
P19341,8.744,8.744
P19342,8.549,8.549
P19343,8.96,8.96
P19344,9.284,9.284
P19345,5.425,5.425
P19346,9.762,9.762
P19347,7.139,7.139
P19349,6.407,6.407
P19351,1.961,1.961
P19356,4.617,4.617
P19362,1.089,1.089
P19363,8.702,8.702
P19367,0.2,0.2
P19370,0.796,0.796
P19372,3.738,3.738
P19390,1.106,1.106
P19394,6.351,6.351
P19398,6.484,6.484
P19401,2.501,2.501
P19409,5.53,5.53
P19415,8.669,8.669
P19420,6.067,6.067
P19423,7.71,7.71
P19426,1.914,1.914
P19431,6.121,6.121
P19436,0.346,0.346
P19439,6.261,6.261
P19441,5.837,5.837
P19443,1.053,1.053
P19444,8.599,8.599
P19445,6.585,6.585
P19448,3.409,3.409
P19450,2.308,2.308
P19452,4.759,4.759
P19457,0.233,0.233
P19458,7.209,7.209
P19460,9.635,9.635
P19461,5.269,5.269
P19462,4.098,4.098
P19465,8.437,8.437
P19468,7.044,7.044
P19471,8.809,8.809
P19473,10.0,10.0
P19474,9.895,9.895
P19475,9.983,9.983
P19479,5.289,5.289
P19482,1.287,1.287
P19485,7.573,7.573
P19487,0.81,0.81
P19489,2.208,2.208
P19494,5.043,5.043
P19500,9.822,9.822
P19505,0.178,0.178
P19506,4.586,4.586
P19512,6.188,6.188
P19513,9.083,9.083
P19515,1.554,1.554
P19519,5.406,5.406
P19524,1.63,1.63
P19525,7.391,7.391
P19528,5.88,5.88
P19531,0.87,0.87
P19535,2.518,2.518
P19538,7.926,7.926
P19543,5.94,5.94
P19544,9.96,9.96
P19545,1.905,1.905
P19548,3.748,3.748
P19552,0.232,0.232
P19553,7.585,7.585
P19563,6.398,6.398
P19564,9.658,9.658
P19570,1.729,1.729
P19574,0.782,0.782
P19576,9.782,9.782
P19577,0.752,0.752
P19586,2.482,2.482
P19591,2.059,2.059
P19594,1.087,1.087
P19595,7.271,7.271
P19596,6.924,6.924
P19602,1.232,1.232
P19604,4.256,4.256
P19606,9.129,9.129
P19609,9.449,9.449
P19610,0.023,0.023
P19611,2.121,2.121
P19613,2.495,2.495
P19614,2.416,2.416
P19615,6.253,6.253
P19622,1.354,1.354
P19626,8.517,8.517
P19629,1.603,1.603
P19630,7.403,7.403
P19631,9.273,9.273
P19632,9.895,9.895
P19634,5.702,5.702
P19636,0.776,0.776
P19637,4.124,4.124
P19638,7.842,7.842
P19647,0.512,0.512
P19650,5.118,5.118
P19654,6.123,6.123
P19658,6.381,6.381
P19663,3.973,3.973
P19673,9.836,9.836
P19674,6.866,6.866
P19678,2.355,2.355
P19682,1.55,1.55
P19686,0.256,0.256
P19687,1.459,1.459
P19688,5.431,5.431
P19689,8.326,8.326
P19694,8.702,8.702
P19695,6.079,6.079
P19697,8.764,8.764
P19698,4.953,4.953
P19701,4.083,4.083
P19706,8.431,8.431
P19708,2.069,2.069
P19709,5.804,5.804
P19711,8.076,8.076
P19713,5.834,5.834
P19716,1.78,1.78
P19725,5.917,5.917
P19727,6.69,6.69
P19728,4.042,4.042
P19733,4.144,4.144
P19734,5.644,5.644
P19737,6.468,6.468
P19740,8.504,8.504
